
[Name]
finFluid1

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
1.96525156e-02, 8.86659697e-03, -9.33491718e-03, 3.14761688e+02
2.03386098e-02, 8.35742801e-03, -6.03170320e-03, 3.13532074e+02
2.46649068e-02, 8.25400278e-03, -7.37263402e-03, 3.15381073e+02
2.40144003e-02, 7.90617988e-03, -9.68244765e-03, 3.15730103e+02
2.23297942e-02, 8.21298268e-03, -1.07716648e-02, 3.16450287e+02
1.93190612e-02, 8.01003538e-03, -7.83495978e-03, 3.13779602e+02
2.07081400e-02, 9.02398955e-03, -1.03451628e-02, 3.15861908e+02
2.09124852e-02, 8.04060418e-03, -1.04199192e-02, 3.14981812e+02
2.24622991e-02, 8.99874792e-03, -1.07361590e-02, 3.16980713e+02
1.98113080e-02, 7.55500048e-03, -9.54478607e-03, 3.13890594e+02
2.44423840e-02, 6.32617343e-03, -7.28866598e-03, 3.13127747e+02
2.45216228e-02, 7.48352474e-03, -7.09278928e-03, 3.14541077e+02
2.37180255e-02, 6.53766748e-03, -5.91769861e-03, 3.13387146e+02
2.32541524e-02, 8.03142972e-03, -5.66743826e-03, 3.13718719e+02
2.42106896e-02, 6.42850576e-03, -9.27502941e-03, 3.13930389e+02
2.44832020e-02, 7.48750567e-03, -9.23017506e-03, 3.15688904e+02
2.15164237e-02, 6.62613520e-03, -5.42465458e-03, 3.12345581e+02
2.30007283e-02, 5.72840543e-03, -5.48200263e-03, 3.12374725e+02
1.96543355e-02, 6.38107955e-03, -6.93823677e-03, 3.11783478e+02
2.31785923e-02, 6.08959561e-03, -1.02486201e-02, 3.14091949e+02
2.21133567e-02, 7.26770330e-03, -1.06699085e-02, 3.15360687e+02
2.08520703e-02, 6.40149321e-03, -1.03663206e-02, 3.13526825e+02
1.93942115e-02, 6.29992364e-03, -8.07117578e-03, 3.12318237e+02
1.93751343e-02, 5.39101707e-03, -8.58430285e-03, 3.12449188e+02
1.97642595e-02, 5.47646824e-03, -9.37836897e-03, 3.12303894e+02
2.02805027e-02, 5.00183320e-03, -5.91190672e-03, 3.11341553e+02
2.45919675e-02, 4.56946203e-03, -7.27958465e-03, 3.12471130e+02
2.35469043e-02, 4.39062156e-03, -5.82568115e-03, 3.11606171e+02
2.46634670e-02, 5.45723503e-03, -7.07237748e-03, 3.13610321e+02
2.45007835e-02, 3.75962490e-03, -8.67785607e-03, 3.12280182e+02
2.14430206e-02, 3.74947558e-03, -5.46397502e-03, 3.10187256e+02
2.13547070e-02, 5.45678567e-03, -5.26893418e-03, 3.11980713e+02
2.26215478e-02, 3.96154635e-03, -5.42697171e-03, 3.10910614e+02
2.31171064e-02, 3.86910629e-03, -1.03462562e-02, 3.12760712e+02
2.24214345e-02, 4.85889241e-03, -1.07170716e-02, 3.14100616e+02
2.07085852e-02, 5.52257383e-03, -1.03450185e-02, 3.12830780e+02
1.97177250e-02, 4.25081141e-03, -6.60829851e-03, 3.10846832e+02
2.00534780e-02, 3.84114007e-03, -9.71416757e-03, 3.11488068e+02
2.12638751e-02, 2.89958017e-03, -1.05553390e-02, 3.11931793e+02
1.94276199e-02, 3.13059171e-03, -7.18295667e-03, 3.10312561e+02
1.94007028e-02, 3.00971977e-03, -8.07718933e-03, 3.10104370e+02
2.35507526e-02, 3.21914861e-03, -5.76789584e-03, 3.11097687e+02
2.34731976e-02, 2.15584994e-03, -5.75165031e-03, 3.10314026e+02
2.45187823e-02, 2.99012172e-03, -7.10770255e-03, 3.11225830e+02
2.43496932e-02, 2.99269171e-03, -9.32260230e-03, 3.12062988e+02
2.05154587e-02, 1.53239688e-03, -5.80597995e-03, 3.08912964e+02
2.12080814e-02, 2.86963559e-03, -5.32245869e-03, 3.10492310e+02
1.96055993e-02, 2.20879377e-03, -6.75445329e-03, 3.09690002e+02
2.24629845e-02, 3.05385306e-03, -1.06370356e-02, 3.12198029e+02
2.02715918e-02, 1.60413096e-03, -1.00573832e-02, 3.10232117e+02
2.45447215e-02, 1.54989061e-03, -8.75799917e-03, 3.10971649e+02
2.44999398e-02, 1.27753406e-03, -6.94709551e-03, 3.10348206e+02
2.22017728e-02, 2.03805021e-03, -5.16993599e-03, 3.10255768e+02
2.31576171e-02, 1.54196308e-03, -1.03908600e-02, 3.11528687e+02
2.15256270e-02, 1.30161096e-03, -1.06823649e-02, 3.10808868e+02
1.92812178e-02, 1.00910978e-03, -7.89678749e-03, 3.09086395e+02
2.01529823e-02, -3.19982357e-02, -7.19651952e-03, 3.00000000e+02
2.41335146e-02, 2.88778218e-04, -6.54577278e-03, 3.09409210e+02
2.27623358e-02, 1.40343385e-03, -5.36283012e-03, 3.09739899e+02
2.12231856e-02, 1.15523720e-03, -5.19517530e-03, 3.09573242e+02
2.17353553e-02, -6.67949324e-04, -5.37106488e-03, 3.07872101e+02
2.20544115e-02, 1.30585779e-03, -5.17900521e-03, 3.09840363e+02
2.34987717e-02, -3.20426039e-02, -9.52143595e-03, 3.00000000e+02
2.17777025e-02, -3.18501405e-02, -5.65368263e-03, 3.00000000e+02
2.40566395e-02, -3.01938970e-02, -7.32973916e-03, 3.00000000e+02
1.93352383e-02, -3.23621382e-04, -7.80180283e-03, 3.08083221e+02
1.97064374e-02, -4.16787341e-04, -6.69664331e-03, 3.07718414e+02
2.04222035e-02, 5.05786098e-04, -5.87829156e-03, 3.08150665e+02
2.44975816e-02, 2.88714044e-04, -8.65661539e-03, 3.09980194e+02
2.31431313e-02, 2.88947835e-04, -1.03168832e-02, 3.10468842e+02
2.42493991e-02, -7.90030288e-04, -6.61585992e-03, 3.08649536e+02
2.34570000e-02, -1.38546713e-03, -5.73465368e-03, 3.08153076e+02
2.27214787e-02, -3.08126328e-04, -5.39913448e-03, 3.08368195e+02
2.19341293e-02, -6.61420869e-04, -1.05728982e-02, 3.08985138e+02
2.09904965e-02, -4.56972106e-04, -1.04298638e-02, 3.09188324e+02
2.01096702e-02, 5.08646888e-04, -9.84935835e-03, 3.09246185e+02
1.99199151e-02, -3.04826237e-02, -7.83806387e-03, 3.00000000e+02
2.27657668e-02, -3.03669032e-02, -1.00370180e-02, 3.00000000e+02
2.03013122e-02, -3.17672491e-02, -9.36229061e-03, 3.00000000e+02
2.45683547e-02, -7.87195168e-04, -8.94085877e-03, 3.09387054e+02
2.46343706e-02, -1.47788541e-03, -7.72222690e-03, 3.08337219e+02
2.30690856e-02, -8.25887779e-04, -1.04712946e-02, 3.09686981e+02
2.39968430e-02, -1.45697128e-03, -9.89657547e-03, 3.09230988e+02
2.02719178e-02, -2.11251085e-03, -5.98020619e-03, 3.06775848e+02
1.97896436e-02, -9.31549468e-04, -9.14483238e-03, 3.07780090e+02
2.46767160e-02, -2.21689697e-03, -7.32102711e-03, 3.08282837e+02
2.37792935e-02, -2.64686998e-02, -6.20524539e-03, 3.00000061e+02
1.94403417e-02, -2.64567342e-02, -7.98742007e-03, 3.00000061e+02
2.45721377e-02, -2.65330505e-02, -8.05860106e-03, 3.00000061e+02
1.93034261e-02, -1.26789161e-03, -8.25170334e-03, 3.07735107e+02
1.93390585e-02, -2.53907172e-03, -7.60769797e-03, 3.06802246e+02
1.96659490e-02, -2.58328789e-03, -6.70287991e-03, 3.06654541e+02
2.42685601e-02, -2.21686438e-03, -9.57451481e-03, 3.08289246e+02
2.23009828e-02, -2.21643946e-03, -1.07472353e-02, 3.08989807e+02
2.24404391e-02, -2.65166368e-02, -5.42522268e-03, 3.00000092e+02
1.98678896e-02, -2.64354311e-02, -6.58507040e-03, 3.00000061e+02
2.16667484e-02, -2.86876112e-02, -5.47208171e-03, 3.00000000e+02
2.37802137e-02, -2.64944918e-02, -9.85306408e-03, 3.00000092e+02
2.00979039e-02, -2.66844723e-02, -9.77721717e-03, 3.00000061e+02
2.02106182e-02, -2.10852828e-03, -1.00195445e-02, 3.08162903e+02
2.12288536e-02, -2.83497269e-03, -1.05497437e-02, 3.07798859e+02
2.11585034e-02, -2.67339088e-02, -1.04969125e-02, 3.00000061e+02
2.44892668e-02, -4.10357723e-03, -7.23635498e-03, 3.06625214e+02
2.45374646e-02, -2.97636352e-03, -7.06405984e-03, 3.07516602e+02
2.37081330e-02, -3.95205338e-03, -5.91939595e-03, 3.06594421e+02
2.32539549e-02, -2.46783346e-03, -5.66887110e-03, 3.07258331e+02
2.41678767e-02, -4.10320982e-03, -9.42715630e-03, 3.06941345e+02
2.44531594e-02, -3.03602964e-03, -9.14383773e-03, 3.07889038e+02
2.14851368e-02, -3.21607548e-03, -5.37703326e-03, 3.06513885e+02
2.19903272e-02, -4.96524759e-03, -5.34805655e-03, 3.05751862e+02
2.30149087e-02, -4.71733138e-03, -5.45730395e-03, 3.06082123e+02
2.14184131e-02, -2.55938508e-02, -5.22759417e-03, 3.00000671e+02
1.94263551e-02, -4.27513197e-03, -7.52602099e-03, 3.05719696e+02
1.98169760e-02, -3.07264226e-03, -9.17229243e-03, 3.06555328e+02
2.32346449e-02, -2.46196110e-02, -1.04188845e-02, 3.00003998e+02
2.17333734e-02, -2.54247896e-02, -1.06501607e-02, 3.00000732e+02
2.23353561e-02, -4.11743764e-03, -1.07027972e-02, 3.07578003e+02
2.22613458e-02, -3.19197914e-03, -1.07176192e-02, 3.08076569e+02
2.40279008e-02, -2.97380309e-03, -9.81987920e-03, 3.08065063e+02
2.03714427e-02, -5.51501289e-03, -5.90347825e-03, 3.05028320e+02
1.95117500e-02, -3.87830846e-03, -6.66488102e-03, 3.06271698e+02
2.11239755e-02, -4.06861817e-03, -5.46441739e-03, 3.05793457e+02
1.98884811e-02, -5.12485253e-03, -9.60990880e-03, 3.06131165e+02
2.11210586e-02, -3.83163127e-03, -1.05140368e-02, 3.07106445e+02
2.47045606e-02, -5.71737951e-03, -7.35933660e-03, 3.06216644e+02
1.93083063e-02, -6.09823689e-03, -7.59096304e-03, 3.04830048e+02
1.91990100e-02, -5.04064513e-03, -8.11513793e-03, 3.05832153e+02
1.98693033e-02, -5.00881765e-03, -6.42873347e-03, 3.05177856e+02
2.23450791e-02, -5.74500347e-03, -1.07315397e-02, 3.06483673e+02
2.40068436e-02, -6.08241418e-03, -9.80737526e-03, 3.06091278e+02
1.94827318e-02, -6.70452276e-03, -8.76011979e-03, 3.04838989e+02
2.10075621e-02, -6.24790788e-03, -1.05181094e-02, 3.05717834e+02
1.99277513e-02, -2.29547154e-02, -6.29784865e-03, 3.00024292e+02
2.44683698e-02, -2.27571763e-02, -8.89989082e-03, 3.00030518e+02
2.05389857e-02, -2.20564865e-02, -1.02225794e-02, 3.00066498e+02
2.11920608e-02, -2.27630232e-02, -1.06100393e-02, 3.00034485e+02
1.93727408e-02, -2.46095285e-02, -8.73729587e-03, 3.00003326e+02
2.02905145e-02, -2.46374868e-02, -1.00526055e-02, 3.00003021e+02
1.99707784e-02, -2.37930827e-02, -9.84750781e-03, 3.00011871e+02
2.17363648e-02, -2.35604718e-02, -1.06761539e-02, 3.00014404e+02
1.96793675e-02, -7.61005515e-03, -6.90058805e-03, 3.03799927e+02
2.44602636e-02, -7.64028169e-03, -7.24121276e-03, 3.04602966e+02
2.44842917e-02, -6.43714610e-03, -7.05696177e-03, 3.05389526e+02
2.37814896e-02, -7.47551024e-03, -6.03085896e-03, 3.04596466e+02
2.33741384e-02, -6.05091592e-03, -5.76736126e-03, 3.05119080e+02
2.42193621e-02, -7.70038553e-03, -9.35768336e-03, 3.04706879e+02
2.43828241e-02, -6.46178657e-03, -9.22189560e-03, 3.05494110e+02
2.14654058e-02, -6.76531019e-03, -5.41397138e-03, 3.04599976e+02
2.21097600e-02, -8.40019714e-03, -5.28615294e-03, 3.03849213e+02
2.29787752e-02, -8.35782755e-03, -5.48893213e-03, 3.03932861e+02
2.10200995e-02, -7.37249339e-03, -1.04571935e-02, 3.04968109e+02
2.31786333e-02, -7.91024230e-03, -1.02486853e-02, 3.04909760e+02
2.20681261e-02, -6.69815950e-03, -1.06041664e-02, 3.05494324e+02
2.03306787e-02, -9.15108435e-03, -5.96078951e-03, 3.03305664e+02
2.10717712e-02, -7.42858415e-03, -5.51421568e-03, 3.04057068e+02
1.93175171e-02, -8.64849798e-03, -8.28851294e-03, 3.03658661e+02
1.97095014e-02, -8.60931538e-03, -9.40446183e-03, 3.04216583e+02
1.93463862e-02, -7.69731309e-03, -8.00931826e-03, 3.04083160e+02
1.97657682e-02, -2.09330264e-02, -6.53375685e-03, 3.00106201e+02
1.93096772e-02, -2.07139011e-02, -7.52761262e-03, 3.00135559e+02
1.92891806e-02, -2.00131088e-02, -8.37504212e-03, 3.00221924e+02
1.97635759e-02, -2.08376870e-02, -9.53141134e-03, 3.00133453e+02
1.93601623e-02, -2.19358020e-02, -8.57404061e-03, 3.00060242e+02
2.16568150e-02, -2.10207272e-02, -5.35530970e-03, 3.00114746e+02
2.19586939e-02, -1.92459896e-02, -5.24561480e-03, 3.00304352e+02
2.02139337e-02, -2.01370306e-02, -5.93024027e-03, 3.00188385e+02
2.38072965e-02, -2.07722597e-02, -6.07014215e-03, 3.00132019e+02
2.25682296e-02, -1.91070475e-02, -5.16161649e-03, 3.00418610e+02
2.19339170e-02, -2.01047473e-02, -5.33148367e-03, 3.00180054e+02
1.92804243e-02, -9.56096407e-03, -7.87042268e-03, 3.03254150e+02
2.46679205e-02, -9.28143784e-03, -7.36331660e-03, 3.04038452e+02
2.24483367e-02, -1.87503844e-02, -1.07093193e-02, 3.00523804e+02
2.38528848e-02, -2.09078025e-02, -9.94117279e-03, 3.00154266e+02
2.30635386e-02, -2.00462211e-02, -1.04224663e-02, 3.00245148e+02
2.20922027e-02, -2.07857154e-02, -1.06851170e-02, 3.00168549e+02
2.10073534e-02, -2.01189239e-02, -1.04957530e-02, 3.00246490e+02
2.45988313e-02, -1.88989341e-02, -7.63580156e-03, 3.00389771e+02
2.46377829e-02, -2.10832991e-02, -8.18866957e-03, 3.00134338e+02
2.46757139e-02, -2.00359356e-02, -8.61536339e-03, 3.00275818e+02
2.43080184e-02, -1.93590410e-02, -6.83081895e-03, 3.00290466e+02
2.45759990e-02, -2.03056168e-02, -6.78284746e-03, 3.00243103e+02
2.23023258e-02, -9.21524968e-03, -1.07479515e-02, 3.04410156e+02
2.39961464e-02, -9.59330052e-03, -9.82421078e-03, 3.03994537e+02
1.97661202e-02, -1.84044912e-02, -6.41396828e-03, 3.00438812e+02
1.96046047e-02, -1.99121833e-02, -6.81965426e-03, 3.00187317e+02
2.08498333e-02, -9.54301190e-03, -1.03952298e-02, 3.03779266e+02
1.99318565e-02, -1.00024771e-02, -9.57688317e-03, 3.03136017e+02
2.43182890e-02, -1.84997469e-02, -9.31784883e-03, 3.00480530e+02
2.39431243e-02, -1.99929867e-02, -9.92537942e-03, 3.00289215e+02
2.38451697e-02, -1.90496761e-02, -9.97842383e-03, 3.00442413e+02
2.03113370e-02, -1.93569865e-02, -1.02021266e-02, 3.00371460e+02
1.98275764e-02, -1.98923741e-02, -9.92492959e-03, 3.00340302e+02
1.95832327e-02, -1.10920696e-02, -6.89115701e-03, 3.02563782e+02
2.44843960e-02, -1.11896619e-02, -7.36860605e-03, 3.02788849e+02
2.45385785e-02, -9.92470514e-03, -6.78203627e-03, 3.03931976e+02
2.37275492e-02, -1.09634129e-02, -5.89786889e-03, 3.02914246e+02
2.35552229e-02, -9.27830674e-03, -5.79510303e-03, 3.03608337e+02
2.32508145e-02, -1.04808239e-02, -5.53367613e-03, 3.03049683e+02
2.29815338e-02, -1.73930172e-02, -5.44457044e-03, 3.00668182e+02
2.23030429e-02, -1.83183737e-02, -5.19747986e-03, 3.00522827e+02
2.35513765e-02, -1.90769974e-02, -5.73841762e-03, 3.00378571e+02
2.41738353e-02, -1.11984629e-02, -9.52232257e-03, 3.03239441e+02
2.44348347e-02, -9.84865800e-03, -9.15439054e-03, 3.03922211e+02
2.47186013e-02, -1.75301358e-02, -7.70435948e-03, 3.00723145e+02
2.33823694e-02, -1.13733960e-02, -1.01596918e-02, 3.03034180e+02
2.22205967e-02, -1.08813932e-02, -1.06682768e-02, 3.03486481e+02
2.22055838e-02, -9.99416970e-03, -1.07118916e-02, 3.03899384e+02
2.36915722e-02, -1.65257994e-02, -5.90716721e-03, 3.00898346e+02
2.44984217e-02, -1.79924611e-02, -6.85581705e-03, 3.00639618e+02
2.07935832e-02, -1.73938144e-02, -1.03591550e-02, 3.00737061e+02
2.01466288e-02, -1.26554929e-02, -5.93102770e-03, 3.02022034e+02
2.12472323e-02, -1.11972643e-02, -5.51635073e-03, 3.02322113e+02
1.96371786e-02, -1.67249143e-02, -6.50411937e-03, 3.00861176e+02
2.10787598e-02, -1.75954234e-02, -5.42475423e-03, 3.00558472e+02
2.30496600e-02, -1.25738429e-02, -5.63861895e-03, 3.02012573e+02
2.12027282e-02, -1.29076904e-02, -5.37516177e-03, 3.01974548e+02
1.92947686e-02, -1.21045439e-02, -8.30129348e-03, 3.02344147e+02
1.97095219e-02, -1.21096540e-02, -9.40440781e-03, 3.02579224e+02
1.93439070e-02, -1.12043656e-02, -7.99547695e-03, 3.02591522e+02
2.03803834e-02, -1.12894941e-02, -1.00120436e-02, 3.02687408e+02
1.93139724e-02, -1.60673875e-02, -8.39792285e-03, 3.00930389e+02
2.23056227e-02, -1.71120372e-02, -5.21814637e-03, 3.00776703e+02
1.93531737e-02, -1.80495661e-02, -7.47775519e-03, 3.00484650e+02
2.33819745e-02, -1.58388764e-02, -1.02287792e-02, 3.01203400e+02
2.37952508e-02, -1.74820907e-02, -1.02991583e-02, 3.01015533e+02
2.25599464e-02, -1.74740683e-02, -1.06134145e-02, 3.00772003e+02
1.93191841e-02, -1.29912421e-02, -7.83493090e-03, 3.01873138e+02
2.46816110e-02, -1.31888129e-02, -7.52050336e-03, 3.02150543e+02
2.41883509e-02, -1.36488155e-02, -6.61062961e-03, 3.01822906e+02
2.36654710e-02, -1.55773889e-02, -5.70418034e-03, 3.01318909e+02
2.41522528e-02, -1.30821802e-02, -9.59459785e-03, 3.02211823e+02
2.10666638e-02, -1.57239456e-02, -5.47030941e-03, 3.01015442e+02
2.12708116e-02, -1.46896364e-02, -5.52969240e-03, 3.01162201e+02
1.95556097e-02, -1.44314496e-02, -6.85525872e-03, 3.01365723e+02
2.05125306e-02, -1.37223806e-02, -1.00660827e-02, 3.01766785e+02
2.23022252e-02, -1.27157541e-02, -1.07479906e-02, 3.02562622e+02
2.31070481e-02, -1.36287808e-02, -1.03136534e-02, 3.01934174e+02
2.15561949e-02, -1.56173687e-02, -1.06849745e-02, 3.01347717e+02
2.46813428e-02, -1.57365166e-02, -8.41257069e-03, 3.01240417e+02
2.46061236e-02, -1.43703716e-02, -7.48664746e-03, 3.01669647e+02
2.44206786e-02, -1.66274980e-02, -6.85476838e-03, 3.00900787e+02
2.10731681e-02, -1.30515220e-02, -1.05053037e-02, 3.02236969e+02
2.34257542e-02, -1.36823971e-02, -5.72968880e-03, 3.01762939e+02
2.40896288e-02, -1.43872658e-02, -9.60610621e-03, 3.01697388e+02
1.92295015e-02, -1.37731750e-02, -7.82014988e-03, 3.01814850e+02
2.10938156e-02, -1.43737383e-02, -1.05151795e-02, 3.01762695e+02
1.95551720e-02, -1.48906931e-02, -8.92675389e-03, 3.01201141e+02
1.96716767e-02, -1.56861171e-02, -9.37882904e-03, 3.01156525e+02
1.93271898e-02, -1.43804457e-02, -8.04121885e-03, 3.01442749e+02
2.33758278e-02, -1.47565901e-02, -1.03270719e-02, 3.01651947e+02
2.24069152e-02, -1.33671928e-02, -5.32760611e-03, 3.01821411e+02
2.17650179e-02, -1.34809706e-02, -1.06697856e-02, 3.02075317e+02
2.46590711e-02, -1.66948996e-02, -7.75935315e-03, 3.00891449e+02
1.96133759e-02, -1.35523891e-02, -8.96838866e-03, 3.01713745e+02
2.40187682e-02, -1.47506697e-02, -6.37160474e-03, 3.01369507e+02
2.31175143e-02, -1.81110781e-02, -1.04623791e-02, 3.00632996e+02
1.94483045e-02, -1.52960289e-02, -7.64284469e-03, 3.01028503e+02
2.16330122e-02, -1.37574365e-02, -5.26439957e-03, 3.01764496e+02
2.27739606e-02, -1.16290329e-02, -5.31551288e-03, 3.02574432e+02
2.19346583e-02, -1.77800618e-02, -5.27705904e-03, 3.00626007e+02
2.08346434e-02, -1.20474529e-02, -5.56424819e-03, 3.02138947e+02
2.11915541e-02, -9.99393780e-03, -5.44919074e-03, 3.02864807e+02
2.23301258e-02, -1.08391885e-02, -5.27856406e-03, 3.02656036e+02
2.05263868e-02, -1.37163606e-02, -5.87898819e-03, 3.01437805e+02
2.09201146e-02, -1.64285358e-02, -1.04239443e-02, 3.00951172e+02
2.29752939e-02, -1.63744465e-02, -5.34602767e-03, 3.01002472e+02
2.12619305e-02, -1.12282038e-02, -1.05691813e-02, 3.03059021e+02
2.41116602e-02, -1.20564587e-02, -9.83611215e-03, 3.02995911e+02
2.46671028e-02, -1.12925163e-02, -8.14644154e-03, 3.03013855e+02
2.38999799e-02, -1.80976782e-02, -6.07588561e-03, 3.00557220e+02
2.45729126e-02, -1.20995399e-02, -7.43775768e-03, 3.02473480e+02
1.94533691e-02, -1.02602653e-02, -8.65385868e-03, 3.03034210e+02
2.45052408e-02, -9.11009870e-03, -9.36344266e-03, 3.04758148e+02
2.46988386e-02, -2.10968610e-02, -7.33525306e-03, 3.00151062e+02
2.44993474e-02, -2.08443012e-02, -9.10933595e-03, 3.00182709e+02
2.46502366e-02, -2.20526643e-02, -7.98187498e-03, 3.00078613e+02
2.47919559e-02, -1.82568133e-02, -7.97234941e-03, 3.00605835e+02
2.07682550e-02, -2.11147610e-02, -1.03495847e-02, 3.00142639e+02
2.25809216e-02, -2.19027381e-02, -1.05841933e-02, 3.00072388e+02
2.35478114e-02, -2.19954774e-02, -1.01631293e-02, 3.00071594e+02
2.30618846e-02, -2.20259298e-02, -5.58049371e-03, 3.00058472e+02
2.29077712e-02, -2.07888074e-02, -5.45058399e-03, 3.00143036e+02
2.33007595e-02, -1.98516138e-02, -5.67808561e-03, 3.00216248e+02
2.40322147e-02, -2.17416510e-02, -6.20766683e-03, 3.00076599e+02
2.04824768e-02, -2.10327897e-02, -5.77739207e-03, 3.00101227e+02
2.09563877e-02, -2.19480768e-02, -5.56941144e-03, 3.00052399e+02
2.17019543e-02, -2.19925884e-02, -5.28680487e-03, 3.00062561e+02
1.96743757e-02, -2.18644291e-02, -9.42665525e-03, 3.00073059e+02
1.94789283e-02, -2.29146220e-02, -8.85412004e-03, 3.00024261e+02
1.93661954e-02, -2.17021089e-02, -7.66371842e-03, 3.00061310e+02
2.10454315e-02, -8.56679864e-03, -5.47440583e-03, 3.03574585e+02
2.00911593e-02, -1.02017457e-02, -6.18119491e-03, 3.02932037e+02
2.25098915e-02, -7.50341406e-03, -1.06855426e-02, 3.05800262e+02
2.38570664e-02, -7.31744478e-03, -9.87904612e-03, 3.05048157e+02
2.02097204e-02, -7.82956276e-03, -9.90986638e-03, 3.04594147e+02
2.27700882e-02, -9.14137159e-03, -5.41749923e-03, 3.03545715e+02
2.18434017e-02, -5.87835349e-03, -5.33068180e-03, 3.05146515e+02
2.05852948e-02, -6.47087768e-03, -5.66937309e-03, 3.04672668e+02
2.46271268e-02, -7.81929493e-03, -8.13546497e-03, 3.04685699e+02
2.26420369e-02, -6.64258981e-03, -5.32883732e-03, 3.04983826e+02
2.46304888e-02, -8.48091487e-03, -7.08428677e-03, 3.04679535e+02
2.21663099e-02, -2.27223989e-02, -1.07470732e-02, 3.00038849e+02
2.27337293e-02, -2.36421414e-02, -1.05473883e-02, 3.00011780e+02
1.98933464e-02, -2.29513347e-02, -9.75295715e-03, 3.00030975e+02
1.96830016e-02, -2.44628005e-02, -9.36449785e-03, 3.00003815e+02
1.98420975e-02, -2.56978832e-02, -9.44442954e-03, 3.00000549e+02
2.06412468e-02, -2.56085470e-02, -1.02930143e-02, 3.00000519e+02
2.10899115e-02, -2.44562160e-02, -1.05753969e-02, 3.00004211e+02
1.96174048e-02, -2.46133059e-02, -6.83808699e-03, 3.00002502e+02
1.94414128e-02, -2.56252270e-02, -8.47949553e-03, 3.00000397e+02
1.93250868e-02, -2.45301351e-02, -7.89273623e-03, 3.00002808e+02
2.42359322e-02, -2.38249358e-02, -6.50599971e-03, 3.00010376e+02
2.43169125e-02, -2.37191729e-02, -9.37426463e-03, 3.00012390e+02
2.40295660e-02, -2.28234399e-02, -9.83738899e-03, 3.00036407e+02
2.43513994e-02, -2.17617173e-02, -9.23000649e-03, 3.00076294e+02
2.46761329e-02, -2.35605780e-02, -8.26362614e-03, 3.00014648e+02
2.14459747e-02, -2.37766746e-02, -5.49253309e-03, 3.00007660e+02
1.94148514e-02, -2.28836127e-02, -7.16209831e-03, 3.00027374e+02
1.96604095e-02, -2.37391721e-02, -6.58565061e-03, 3.00009521e+02
1.97535809e-02, -2.20352598e-02, -6.52209390e-03, 3.00054108e+02
2.03237925e-02, -2.37150919e-02, -5.75430458e-03, 3.00011108e+02
2.05969550e-02, -2.27213111e-02, -5.65342326e-03, 3.00027435e+02
2.44974494e-02, -5.61869051e-03, -9.37110372e-03, 3.06723724e+02
1.95964295e-02, -4.41731187e-03, -8.84389412e-03, 3.05859436e+02
2.10822113e-02, -5.02016349e-03, -5.40631870e-03, 3.05534943e+02
2.37229336e-02, -4.13223868e-03, -1.00968080e-02, 3.07542145e+02
2.24465579e-02, -4.95973742e-03, -1.07043674e-02, 3.07144928e+02
2.21007522e-02, -2.44783126e-02, -1.06536858e-02, 3.00003967e+02
2.30208077e-02, -2.55967490e-02, -1.04895262e-02, 3.00000671e+02
2.40114257e-02, -2.45481394e-02, -9.89573076e-03, 3.00004608e+02
