
[Name]
finFluid2

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-2.36389153e-02, -7.28637911e-03, 1.13100233e-02, 3.18577667e+02
-2.41631940e-02, -8.10418651e-03, 1.09968828e-02, 3.17790405e+02
-2.43241936e-02, -7.11788051e-03, 1.08705647e-02, 3.19156616e+02
-2.36118156e-02, -1.06793251e-02, 1.13255419e-02, 3.14561279e+02
-2.40870565e-02, -1.13419946e-02, 1.10529251e-02, 3.13867218e+02
-2.42598839e-02, -1.05026774e-02, 1.09221367e-02, 3.14850372e+02
-2.10178308e-02, -1.41793117e-02, 1.15618464e-02, 3.09635773e+02
-2.15868540e-02, -1.49770938e-02, 1.16744358e-02, 3.08797577e+02
-2.16956642e-02, -1.39951846e-02, 1.16839269e-02, 3.10295654e+02
-2.10077651e-02, -7.17636663e-03, 1.15588335e-02, 3.17732239e+02
-2.15851478e-02, -7.96639640e-03, 1.16731664e-02, 3.17338348e+02
-2.17776671e-02, -7.00160675e-03, 1.16889700e-02, 3.18445404e+02
-2.10160594e-02, -1.06754238e-02, 1.15617327e-02, 3.13671722e+02
-2.16075107e-02, -1.14681562e-02, 1.16774375e-02, 3.13036926e+02
-2.17143968e-02, -1.04884831e-02, 1.16862925e-02, 3.14258270e+02
-2.22730525e-02, -1.44546777e-02, 1.16871968e-02, 3.09603241e+02
-2.27842852e-02, -1.52356206e-02, 1.16113499e-02, 3.08926697e+02
-2.28765290e-02, -1.39975930e-02, 1.15878610e-02, 3.10500305e+02
-2.22418830e-02, -7.45879207e-03, 1.16898725e-02, 3.18311951e+02
-2.26986241e-02, -8.10699444e-03, 1.16313137e-02, 3.17728943e+02
-2.28937324e-02, -7.14539643e-03, 1.15852794e-02, 3.18951813e+02
-2.22620722e-02, -1.09583130e-02, 1.16894068e-02, 3.14094513e+02
-2.27516741e-02, -1.16673307e-02, 1.16182100e-02, 3.13425140e+02
-2.28681490e-02, -1.05015757e-02, 1.15915118e-02, 3.14806183e+02
-2.08495688e-02, -7.05587724e-03, 4.49090777e-03, 3.14356659e+02
-2.02756263e-02, -8.09904747e-03, 4.73411474e-03, 3.13132874e+02
-2.02027839e-02, -6.99563744e-03, 4.77335276e-03, 3.14061401e+02
-2.08496843e-02, -1.05560254e-02, 4.49088030e-03, 3.11080017e+02
-2.02756356e-02, -1.15995128e-02, 4.73406492e-03, 3.09747223e+02
-2.02029888e-02, -1.04958164e-02, 4.77326149e-03, 3.10787933e+02
-2.08666027e-02, -1.40490476e-02, 4.48413379e-03, 3.07536438e+02
-2.03942042e-02, -1.50268786e-02, 4.67119971e-03, 3.06618500e+02
-2.01977268e-02, -1.40016479e-02, 4.77526337e-03, 3.07422272e+02
-1.86125189e-02, -7.17581436e-03, 6.52616657e-03, 3.13801697e+02
-1.84081681e-02, -8.10292922e-03, 7.13047665e-03, 3.13214661e+02
-1.83871873e-02, -6.99863210e-03, 7.23686209e-03, 3.14235657e+02
-2.56420635e-02, -1.41777266e-02, 7.39140064e-03, 3.09758453e+02
-2.54844185e-02, -1.51058305e-02, 6.76490739e-03, 3.08443909e+02
-2.53920760e-02, -1.39522729e-02, 6.53521903e-03, 3.09658569e+02
-1.86122209e-02, -1.06757833e-02, 6.52676867e-03, 3.10578613e+02
-1.84077006e-02, -1.16027640e-02, 7.12889060e-03, 3.09842072e+02
-1.83875915e-02, -1.05007226e-02, 7.23478384e-03, 3.10886108e+02
-2.56436449e-02, -7.17556337e-03, 7.39074266e-03, 3.18087372e+02
-2.54860632e-02, -8.10332689e-03, 6.77306112e-03, 3.16711884e+02
-2.54452992e-02, -6.99786423e-03, 6.67059142e-03, 3.17769623e+02
-2.56455839e-02, -1.06760068e-02, 7.39591056e-03, 3.14041656e+02
-2.55194195e-02, -1.13396393e-02, 6.86446670e-03, 3.13061005e+02
-2.54435036e-02, -1.05017191e-02, 6.66230731e-03, 3.13905090e+02
-2.49786861e-02, -1.40523640e-02, 5.81122562e-03, 3.09315399e+02
-2.47367881e-02, -1.50133716e-02, 5.51608438e-03, 3.07981628e+02
-2.44812258e-02, -1.39523689e-02, 5.25986589e-03, 3.08972168e+02
-2.50230059e-02, -7.05517922e-03, 5.87773835e-03, 3.17519775e+02
-2.46418864e-02, -8.10150802e-03, 5.41894650e-03, 3.15907990e+02
-2.44768523e-02, -6.96136430e-03, 5.25774900e-03, 3.16951111e+02
-2.50449535e-02, -1.05456514e-02, 5.90680772e-03, 3.13481110e+02
-2.47811768e-02, -1.14124240e-02, 5.56665938e-03, 3.12189606e+02
-2.45777201e-02, -1.05005456e-02, 5.35262516e-03, 3.12992462e+02
-1.86111368e-02, -1.41764851e-02, 6.52993657e-03, 3.07249542e+02
-1.84043385e-02, -1.51065504e-02, 7.14336894e-03, 3.06480591e+02
-1.83845665e-02, -1.39975296e-02, 7.24351685e-03, 3.07468536e+02
-2.38696188e-02, -1.40824886e-02, 4.81157238e-03, 3.08702362e+02
-2.33765431e-02, -1.51061667e-02, 4.57421411e-03, 3.07388702e+02
-2.32254490e-02, -1.39990607e-02, 4.51439712e-03, 3.08611847e+02
-2.38645524e-02, -7.08376989e-03, 4.80872765e-03, 3.16412689e+02
-2.33580824e-02, -8.10373574e-03, 4.56447946e-03, 3.14838715e+02
-2.32216697e-02, -6.99696923e-03, 4.51378431e-03, 3.16032959e+02
-2.38852985e-02, -1.05575081e-02, 4.82187094e-03, 3.12548737e+02
-2.33524032e-02, -1.16039133e-02, 4.56246361e-03, 3.11122803e+02
-2.32158769e-02, -1.04983421e-02, 4.51230444e-03, 3.12326447e+02
-1.83055159e-02, -1.41769750e-02, 8.04550759e-03, 3.07750092e+02
-1.83536783e-02, -1.50129106e-02, 8.60050786e-03, 3.06984497e+02
-1.84295829e-02, -1.39510268e-02, 8.95292033e-03, 3.08203827e+02
-1.83086786e-02, -7.05587910e-03, 8.10636394e-03, 3.14742310e+02
-1.83788314e-02, -8.09933431e-03, 8.72587878e-03, 3.13907318e+02
-1.83957797e-02, -6.99573383e-03, 8.80666077e-03, 3.15088043e+02
-1.83080956e-02, -1.05446316e-02, 8.08558054e-03, 3.11348053e+02
-1.83450952e-02, -1.13950986e-02, 8.54863599e-03, 3.10635895e+02
-1.83963757e-02, -1.05014341e-02, 8.81266128e-03, 3.11640656e+02
-2.49447711e-02, -1.40521200e-02, 1.02341827e-02, 3.10372070e+02
-2.51594689e-02, -1.50123164e-02, 9.91785340e-03, 3.09182892e+02
-2.53320727e-02, -1.39521621e-02, 9.60061420e-03, 3.10412048e+02
-2.48816032e-02, -7.05366489e-03, 1.03135929e-02, 3.19300568e+02
-2.52252091e-02, -8.09797645e-03, 9.79948416e-03, 3.17865326e+02
-2.52667870e-02, -6.99293707e-03, 9.72495973e-03, 3.19259583e+02
-2.48716883e-02, -1.05457725e-02, 1.03251226e-02, 3.14932678e+02
-2.51230150e-02, -1.14124855e-02, 9.97559354e-03, 3.13829895e+02
-2.52704415e-02, -1.05004804e-02, 9.71968658e-03, 3.14921600e+02
-1.94948521e-02, -7.05693802e-03, 5.28579205e-03, 3.14003235e+02
-1.90916043e-02, -8.10283888e-03, 5.72249619e-03, 3.13126709e+02
-1.90033466e-02, -6.99790940e-03, 5.84058370e-03, 3.14185394e+02
-1.94948483e-02, -1.05569400e-02, 5.28579531e-03, 3.10778992e+02
-1.90914851e-02, -1.16027920e-02, 5.72266895e-03, 3.09797394e+02
-1.90032534e-02, -1.04978615e-02, 5.84070571e-03, 3.10944244e+02
-1.94916762e-02, -1.40591087e-02, 5.28759789e-03, 3.07380768e+02
-1.90989599e-02, -1.51064033e-02, 5.71611896e-03, 3.06448822e+02
-1.90041009e-02, -1.39984526e-02, 5.83915552e-03, 3.07606903e+02
-1.96456574e-02, -1.41826747e-02, 1.08428588e-02, 3.08559662e+02
-2.01415736e-02, -1.51104378e-02, 1.11927679e-02, 3.08139923e+02
-2.03020703e-02, -1.40046068e-02, 1.12769278e-02, 3.09736786e+02
-1.96252260e-02, -7.17509771e-03, 1.08293639e-02, 3.16773926e+02
-2.01284755e-02, -8.10372178e-03, 1.11855231e-02, 3.16379028e+02
-2.02762056e-02, -6.99797226e-03, 1.12669887e-02, 3.17692474e+02
-1.96318291e-02, -1.06776766e-02, 1.08339544e-02, 3.12858765e+02
-2.01385804e-02, -1.16048772e-02, 1.11907069e-02, 3.12425049e+02
-2.02790387e-02, -1.04982741e-02, 1.12681212e-02, 3.13814880e+02
-1.86955128e-02, -1.40813394e-02, 9.65572242e-03, 3.08436432e+02
-1.89888515e-02, -1.51069947e-02, 1.01391915e-02, 3.07517029e+02
-1.90743729e-02, -1.40021881e-02, 1.02555910e-02, 3.08914520e+02
-1.86863653e-02, -7.05710612e-03, 9.63186473e-03, 3.15827057e+02
-1.89865455e-02, -8.10404774e-03, 1.01352818e-02, 3.15313995e+02
-1.90770607e-02, -6.99808728e-03, 1.02584139e-02, 3.16728882e+02
-1.86879169e-02, -1.05584562e-02, 9.63777117e-03, 3.12202759e+02
-1.89907476e-02, -1.16061075e-02, 1.01407375e-02, 3.11435944e+02
-1.90815851e-02, -1.04995174e-02, 1.02632763e-02, 3.12893951e+02
-2.55880989e-02, -1.40824448e-02, 8.88719782e-03, 3.10192963e+02
-2.56754905e-02, -1.51064731e-02, 8.34818929e-03, 3.08815521e+02
-2.56901924e-02, -1.39975064e-02, 8.18699785e-03, 3.10352722e+02
-2.55794842e-02, -7.05682253e-03, 8.91182572e-03, 3.18975128e+02
-2.56796498e-02, -8.10282025e-03, 8.32610298e-03, 3.17591858e+02
-2.56893486e-02, -6.99789310e-03, 8.17895588e-03, 3.18986572e+02
-2.55825762e-02, -1.05572706e-02, 8.90542474e-03, 3.14729950e+02
-2.56789587e-02, -1.16019538e-02, 8.32623988e-03, 3.13294891e+02
-2.56899577e-02, -1.04976790e-02, 8.18123948e-03, 3.14761810e+02
-2.16375049e-02, -2.41278820e-02, 1.16804689e-02, 3.00195740e+02
-2.12785341e-02, -2.49978341e-02, 1.16271079e-02, 3.00057831e+02
-2.20001452e-02, -2.49979198e-02, 1.16981352e-02, 3.00059723e+02
-2.16374882e-02, 2.41283998e-02, 1.16805490e-02, 3.47500214e+02
-1.87384170e-02, -2.41278894e-02, 6.25664135e-03, 3.00142212e+02
-1.89250819e-02, -2.49978080e-02, 5.94540033e-03, 3.00042480e+02
-1.85833406e-02, -2.49978751e-02, 6.58476446e-03, 3.00043091e+02
-1.87383443e-02, 2.41283942e-02, 6.25661528e-03, 3.39159790e+02
-2.43461635e-02, -2.41279006e-02, 5.14119910e-03, 3.00168274e+02
-2.46150102e-02, -2.49978099e-02, 5.38499746e-03, 3.00051178e+02
-2.40545981e-02, -2.49978751e-02, 4.92508477e-03, 3.00049835e+02
-2.43462417e-02, 2.41283439e-02, 5.14110178e-03, 3.44110352e+02
-2.43461728e-02, -2.41278522e-02, 1.08588384e-02, 3.00201385e+02
-2.40545999e-02, -2.49977950e-02, 1.10749267e-02, 3.00061035e+02
-2.46150028e-02, -2.49978676e-02, 1.06150145e-02, 3.00060883e+02
-2.43462007e-02, 2.41284035e-02, 1.08588524e-02, 3.49313629e+02
-1.96538474e-02, -2.41279043e-02, 5.14119957e-03, 3.00140015e+02
-1.99454073e-02, -2.49978118e-02, 4.92507778e-03, 3.00041565e+02
-1.93850044e-02, -2.49979459e-02, 5.38500212e-03, 3.00042267e+02
-2.37433575e-02, -2.41279230e-02, 4.73842863e-03, 3.00162354e+02
-2.34152321e-02, -2.49978881e-02, 4.58334014e-03, 3.00047272e+02
-1.96537990e-02, 2.41284166e-02, 5.14115067e-03, 3.39312286e+02
-2.37434153e-02, 2.41283625e-02, 4.73831641e-03, 3.43142731e+02
-2.48588026e-02, -2.41278913e-02, 1.03461780e-02, 3.00204590e+02
-2.50749160e-02, -2.49978788e-02, 1.00545995e-02, 3.00061371e+02
-2.48588491e-02, 2.41284091e-02, 1.03461975e-02, 3.49480743e+02
-2.02566441e-02, -2.41278894e-02, 1.12615814e-02, 3.00182159e+02
-1.99453998e-02, -2.49978080e-02, 1.10749155e-02, 3.00053345e+02
-2.05847956e-02, -2.49979496e-02, 1.14166625e-02, 3.00056030e+02
-2.02565975e-02, 2.41283644e-02, 1.12616820e-02, 3.46035828e+02
-2.48587914e-02, -2.41279174e-02, 5.65384794e-03, 3.00174927e+02
-2.50749122e-02, -2.49978788e-02, 5.94540639e-03, 3.00053436e+02
-2.48588994e-02, 2.41283383e-02, 5.65375853e-03, 3.45409088e+02
-2.02566553e-02, -2.41279230e-02, 4.73843236e-03, 3.00141937e+02
-2.05847751e-02, -2.49978825e-02, 4.58334014e-03, 3.00043030e+02
-2.02566180e-02, 2.41284259e-02, 4.73836763e-03, 3.39834625e+02
-2.23625042e-02, -2.41278913e-02, 1.16804643e-02, 3.00199921e+02
-2.27217618e-02, -2.49978676e-02, 1.16270008e-02, 3.00060516e+02
-2.23624911e-02, 2.41284072e-02, 1.16805332e-02, 3.48183319e+02
-1.91411991e-02, -2.41278950e-02, 1.03461510e-02, 3.00165619e+02
-1.89250782e-02, -2.49978099e-02, 1.00545911e-02, 3.00048584e+02
-1.93850026e-02, -2.49979440e-02, 1.06149949e-02, 3.00050842e+02
-2.52615735e-02, -2.41279081e-02, 9.74336267e-03, 3.00203491e+02
-2.54166592e-02, -2.49978863e-02, 9.41523351e-03, 3.00061798e+02
-2.37433650e-02, -2.41278522e-02, 1.12616112e-02, 3.00202637e+02
-2.34153718e-02, -2.49978956e-02, 1.14165768e-02, 3.00059967e+02
-1.91411357e-02, 2.41283849e-02, 1.03462171e-02, 3.43803558e+02
-2.52616350e-02, 2.41284128e-02, 9.74338036e-03, 3.49313049e+02
-2.37433836e-02, 2.41284072e-02, 1.12616364e-02, 3.49278625e+02
-1.84609722e-02, -2.41278857e-02, 9.07354336e-03, 3.00151825e+02
-1.83728822e-02, -2.49978062e-02, 8.72147363e-03, 3.00045197e+02
-1.85833406e-02, -2.49979440e-02, 9.41522419e-03, 3.00046051e+02
-1.84608921e-02, 2.41284035e-02, 9.07356944e-03, 3.41909271e+02
-1.96538530e-02, -2.41279379e-02, 1.08587844e-02, 3.00174500e+02
-1.96537860e-02, 2.41283700e-02, 1.08588831e-02, 3.44724091e+02
-1.83195416e-02, -2.41278987e-02, 8.36249068e-03, 3.00147827e+02
-1.83018316e-02, -2.49978770e-02, 7.99999852e-03, 3.00043579e+02
-2.56804619e-02, -2.41278913e-02, 8.36249813e-03, 3.00198456e+02
-2.56271083e-02, -2.49978825e-02, 8.72147735e-03, 3.00060089e+02
-2.56981701e-02, -2.49978825e-02, 8.00000504e-03, 3.00059448e+02
-1.83194429e-02, 2.41283961e-02, 8.36250000e-03, 3.40790649e+02
-2.56805308e-02, 2.41284054e-02, 8.36249348e-03, 3.48808472e+02
-1.83195472e-02, -2.41279043e-02, 7.63750402e-03, 3.00144104e+02
-1.83728989e-02, -2.49979552e-02, 7.27852667e-03, 3.00042603e+02
-1.84609927e-02, -2.41279323e-02, 6.92644995e-03, 3.00142822e+02
-2.23625004e-02, -2.41279043e-02, 4.31954162e-03, 3.00149414e+02
-2.27214787e-02, -2.49978863e-02, 4.37289150e-03, 3.00044830e+02
-2.20000073e-02, -2.49978863e-02, 4.30183252e-03, 3.00044373e+02
-2.56804544e-02, -2.41279136e-02, 7.63751473e-03, 3.00194458e+02
-2.56271083e-02, -2.49978844e-02, 7.27852713e-03, 3.00057648e+02
-1.83194410e-02, 2.41283868e-02, 7.63750216e-03, 3.40046326e+02
-1.84608921e-02, 2.41283905e-02, 6.92643085e-03, 3.39688873e+02
-2.23625135e-02, 2.41284091e-02, 4.31945315e-03, 3.41309937e+02
-2.56805401e-02, 2.41283905e-02, 7.63748866e-03, 3.47852814e+02
-2.16375180e-02, -2.41279248e-02, 4.31955280e-03, 3.00144928e+02
-2.12785248e-02, -2.49979608e-02, 4.37290175e-03, 3.00042603e+02
-2.16375086e-02, 2.41284221e-02, 4.31946991e-03, 3.40683655e+02
-2.55390052e-02, -2.41279379e-02, 9.07354709e-03, 3.00203888e+02
-2.55390778e-02, 2.41284147e-02, 9.07356385e-03, 3.49165710e+02
-2.09264569e-02, -2.41279304e-02, 1.15390113e-02, 3.00188568e+02
-2.55390108e-02, -2.41279211e-02, 6.92646159e-03, 3.00189453e+02
-2.54166536e-02, -2.49979626e-02, 6.58477703e-03, 3.00055878e+02
-2.09264141e-02, 2.41283868e-02, 1.15391174e-02, 3.46733429e+02
-2.55391151e-02, 2.41283663e-02, 6.92640757e-03, 3.47277710e+02
-2.30735466e-02, -2.41279528e-02, 4.46099788e-03, 3.00154755e+02
-2.30735894e-02, 2.41283923e-02, 4.46088286e-03, 3.42375702e+02
-1.87384319e-02, -2.41279341e-02, 9.74333938e-03, 3.00157806e+02
-2.52615586e-02, -2.41279528e-02, 6.25666138e-03, 3.00182129e+02
-2.30735950e-02, -2.41278987e-02, 1.15390178e-02, 3.00201599e+02
-1.87383518e-02, 2.41284035e-02, 9.74338595e-03, 3.42752380e+02
-2.52616815e-02, 2.41283458e-02, 6.25658222e-03, 3.46239288e+02
-2.30735652e-02, 2.41284110e-02, 1.15390802e-02, 3.48586731e+02
-2.09264606e-02, -2.41279583e-02, 4.46100533e-03, 3.00143036e+02
-2.09264364e-02, 2.41284296e-02, 4.46092431e-03, 3.40198975e+02
-1.91412140e-02, -2.41279434e-02, 5.65385353e-03, 3.00140778e+02
-1.91411469e-02, 2.41284091e-02, 5.65380603e-03, 3.39355652e+02
-2.10944526e-02, -9.76161857e-04, 4.41977940e-03, 3.20087891e+02
-2.20587086e-02, 9.86094237e-04, 4.30732453e-03, 3.22150787e+02
-2.25484967e-02, -1.44379935e-03, 4.34455182e-03, 3.20604645e+02
-2.10926142e-02, -4.48829588e-03, 4.42228699e-03, 3.16897491e+02
-2.20746584e-02, -2.51509133e-03, 4.31036903e-03, 3.19159180e+02
-2.25270782e-02, -4.94008278e-03, 4.34391992e-03, 3.17213654e+02
-2.10922994e-02, 1.30157433e-02, 4.42193123e-03, 3.31573059e+02
-2.20501777e-02, 1.49842389e-02, 4.30479273e-03, 3.33972931e+02
-2.25276258e-02, 1.25598339e-02, 4.34387289e-03, 3.32472015e+02
-2.10925061e-02, 9.51194577e-03, 4.42234427e-03, 3.28820282e+02
-2.20703054e-02, 1.14870090e-02, 4.31003002e-03, 3.31221771e+02
-2.25268099e-02, 9.05941986e-03, 4.34396882e-03, 3.29572662e+02
-2.10920833e-02, 6.01162575e-03, 4.42245044e-03, 3.25966400e+02
-2.20696889e-02, 7.98655767e-03, 4.30998765e-03, 3.28131073e+02
-2.25237422e-02, 5.55748167e-03, 4.34353016e-03, 3.26532959e+02
-2.11901832e-02, 2.61146389e-03, 4.39420436e-03, 3.23085541e+02
-2.20737383e-02, 4.48420551e-03, 4.30991547e-03, 3.25289001e+02
-2.25459542e-02, 2.05816329e-03, 4.34888806e-03, 3.23675781e+02
-2.09089722e-02, -1.44285837e-03, 1.15299532e-02, 3.23735352e+02
-2.13797409e-02, -2.61574867e-03, 1.16399927e-02, 3.22913055e+02
-2.09407657e-02, -4.93854517e-03, 1.15403663e-02, 3.20105377e+02
-2.14875285e-02, 1.50424847e-02, 1.16581516e-02, 3.39598572e+02
-2.09049731e-02, 1.25588654e-02, 1.15281669e-02, 3.36658173e+02
-2.13780347e-02, 1.13841500e-02, 1.16399471e-02, 3.36136078e+02
-2.09047608e-02, 9.05910134e-03, 1.15280952e-02, 3.33598297e+02
-2.13734470e-02, 7.88411312e-03, 1.16397375e-02, 3.33095947e+02
-2.09047832e-02, 5.55910496e-03, 1.15281008e-02, 3.30538452e+02
-2.13741623e-02, 4.38392209e-03, 1.16397394e-02, 3.29872681e+02
-2.09162254e-02, 2.05739681e-03, 1.15321586e-02, 3.27136444e+02
-2.33124364e-02, -1.04869041e-03, 1.14555126e-02, 3.25953186e+02
-2.21909154e-02, 8.09072575e-04, 1.16921058e-02, 3.27041199e+02
-2.21275389e-02, -1.54481304e-03, 1.16975429e-02, 3.24691010e+02
-2.33368557e-02, -4.54350468e-03, 1.14465859e-02, 3.21905640e+02
-2.22625565e-02, -2.73364014e-03, 1.16873300e-02, 3.23537750e+02
-2.19973531e-02, -5.16988663e-03, 1.16986763e-02, 3.20971649e+02
-2.47030184e-02, -9.89292166e-04, 1.05189327e-02, 3.25870361e+02
-2.40259860e-02, 8.64788250e-04, 1.10942656e-02, 3.27879181e+02
-2.46981122e-02, -4.50434117e-03, 1.05224978e-02, 3.22067596e+02
-2.40259394e-02, -2.61567207e-03, 1.10916840e-02, 3.23946930e+02
-2.33107768e-02, 1.29500320e-02, 1.14563042e-02, 3.39395813e+02
-2.23447792e-02, 1.47756459e-02, 1.16793234e-02, 3.39874786e+02
-2.21243538e-02, 1.24552641e-02, 1.16975484e-02, 3.38085236e+02
-2.33346280e-02, 9.45801288e-03, 1.14477733e-02, 3.35931335e+02
-2.22609807e-02, 1.12657985e-02, 1.16875041e-02, 3.37162964e+02
-2.20910758e-02, 8.95557925e-03, 1.16968630e-02, 3.34817505e+02
-2.47034617e-02, 1.30104022e-02, 1.05177900e-02, 3.39559692e+02
-2.39221919e-02, 1.48668494e-02, 1.11601399e-02, 3.41355286e+02
-2.46982444e-02, 9.49778967e-03, 1.05224578e-02, 3.36409393e+02
-2.40270086e-02, 1.13838455e-02, 1.10911168e-02, 3.37792877e+02
-2.33358406e-02, 5.95722208e-03, 1.14470748e-02, 3.33119904e+02
-2.22430509e-02, 7.76388310e-03, 1.16865803e-02, 3.33730377e+02
-2.20908653e-02, 5.45514748e-03, 1.16968397e-02, 3.31704041e+02
-2.33903974e-02, 2.53211218e-03, 1.14249103e-02, 3.29790131e+02
-2.22440325e-02, 4.26354911e-03, 1.16863856e-02, 3.30620331e+02
-2.19945908e-02, 1.93367084e-03, 1.16976136e-02, 3.28375702e+02
-2.46984214e-02, 5.99757256e-03, 1.05222668e-02, 3.33043152e+02
-2.40352955e-02, 7.88381975e-03, 1.10867433e-02, 3.34393585e+02
-2.46432107e-02, 2.61214771e-03, 1.05837435e-02, 3.29674683e+02
-2.40359604e-02, 4.38272255e-03, 1.10864704e-02, 3.31321442e+02
-1.97066702e-02, -9.76502721e-04, 5.10239927e-03, 3.19518311e+02
-2.04454660e-02, 8.88531795e-04, 4.65317117e-03, 3.21197784e+02
-1.97087508e-02, -4.48767794e-03, 5.10200066e-03, 3.16395172e+02
-2.05238722e-02, -2.51266151e-03, 4.61465819e-03, 3.18197754e+02
-1.97065324e-02, 1.30251814e-02, 5.10265678e-03, 3.30919769e+02
-2.05628220e-02, 1.49921896e-02, 4.59418353e-03, 3.32903290e+02
-1.97087359e-02, 9.51242726e-03, 5.10201417e-03, 3.28153442e+02
-2.05230974e-02, 1.14880838e-02, 4.61490080e-03, 3.29870575e+02
-1.97087210e-02, 6.01225533e-03, 5.10199927e-03, 3.25261597e+02
-2.05227304e-02, 7.98790623e-03, 4.61507495e-03, 3.27017944e+02
-1.97701305e-02, 2.61132047e-03, 5.05701546e-03, 3.22383850e+02
-2.05203835e-02, 4.48564813e-03, 4.61547635e-03, 3.24176117e+02
-2.51911078e-02, -9.76989861e-04, 6.13725372e-03, 3.24050751e+02
-2.55585536e-02, 9.88087966e-04, 7.00506475e-03, 3.26562500e+02
-2.56553646e-02, -1.43956754e-03, 7.46527920e-03, 3.24574493e+02
-2.51939986e-02, -4.48914943e-03, 6.14248123e-03, 3.20472656e+02
-2.55588777e-02, -2.51177116e-03, 7.01884739e-03, 3.23097168e+02
-2.56548598e-02, -4.93938243e-03, 7.46421004e-03, 3.20768402e+02
-2.35461257e-02, 6.90516783e-04, 4.64223791e-03, 3.23232971e+02
-2.39806529e-02, -1.44271832e-03, 4.88347001e-03, 3.22050323e+02
-2.36120056e-02, -2.58084503e-03, 4.67680581e-03, 3.20683350e+02
-2.40272582e-02, -4.93997615e-03, 4.91205556e-03, 3.18445435e+02
-2.51954906e-02, 1.30133685e-02, 6.14518858e-03, 3.36807343e+02
-2.55463738e-02, 1.48471361e-02, 6.95932610e-03, 3.39562683e+02
-2.56555025e-02, 1.25614321e-02, 7.46689364e-03, 3.37792389e+02
-2.51936652e-02, 9.51066520e-03, 6.14176923e-03, 3.33739868e+02
-2.55588684e-02, 1.14887776e-02, 7.01920688e-03, 3.36416504e+02
-2.56548431e-02, 9.06058028e-03, 7.46410619e-03, 3.34702911e+02
-2.51940265e-02, 6.01110840e-03, 6.14241930e-03, 3.30685730e+02
-2.55586822e-02, 7.98841752e-03, 7.01829884e-03, 3.33263428e+02
-2.56549250e-02, 5.56043815e-03, 7.46421050e-03, 3.31415314e+02
-2.35763509e-02, 1.48768770e-02, 4.65716748e-03, 3.35813446e+02
-2.40292754e-02, 1.25586018e-02, 4.91370494e-03, 3.34058685e+02
-2.36333888e-02, 1.14202900e-02, 4.68600960e-03, 3.32646606e+02
-2.40284018e-02, 9.05743800e-03, 4.91289049e-03, 3.31187256e+02
-2.35485472e-02, 4.19123983e-03, 4.64408612e-03, 3.26370972e+02
-2.40788832e-02, 2.14296486e-03, 4.94610611e-03, 3.25111359e+02
-2.36331057e-02, 7.92004447e-03, 4.68580751e-03, 3.29783295e+02
-2.40129959e-02, 5.55929122e-03, 4.90096956e-03, 3.28199219e+02
-2.52256691e-02, 2.61190231e-03, 6.20344514e-03, 3.27484863e+02
-2.55589373e-02, 4.48822090e-03, 7.01868674e-03, 3.30176941e+02
-2.56614555e-02, 2.06200616e-03, 7.50774378e-03, 3.28149017e+02
-1.83102600e-02, -9.76007024e-04, 7.85393547e-03, 3.20170319e+02
-1.84735227e-02, 9.88583663e-04, 6.89675938e-03, 3.21018127e+02
-1.86434705e-02, -1.44009304e-03, 6.45696884e-03, 3.18774445e+02
-1.83118843e-02, -4.48803557e-03, 7.85369892e-03, 3.17006042e+02
-1.84811465e-02, -2.51315045e-03, 6.88433414e-03, 3.18059662e+02
-1.86431762e-02, -4.94018756e-03, 6.45855861e-03, 3.15756470e+02
-2.47798506e-02, 8.62475717e-04, 5.57028037e-03, 3.25173706e+02
-2.48694774e-02, -2.58394051e-03, 5.67454286e-03, 3.21974823e+02
-1.83114391e-02, 1.30157378e-02, 7.85313267e-03, 3.31745911e+02
-1.84715725e-02, 1.49830235e-02, 6.89720642e-03, 3.32592285e+02
-1.86439045e-02, 1.25609273e-02, 6.45641284e-03, 3.30335205e+02
-1.83118880e-02, 9.51198488e-03, 7.85371568e-03, 3.28862213e+02
-1.84810832e-02, 1.14872893e-02, 6.88460190e-03, 3.29735474e+02
-1.86431780e-02, 9.05981567e-03, 6.45855954e-03, 3.27624664e+02
-1.83118656e-02, 6.01172680e-03, 7.85376690e-03, 3.26039825e+02
-1.84808876e-02, 7.98683334e-03, 6.88514486e-03, 3.27005188e+02
-1.86431054e-02, 5.55955805e-03, 6.45855675e-03, 3.24839874e+02
-1.83127839e-02, 2.61181616e-03, 7.75326090e-03, 3.22969910e+02
-1.84802990e-02, 4.48577572e-03, 6.88582752e-03, 3.24280914e+02
