Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
-1.47385511e-03, 1.31501789e+01, -9.01438063e-04, -9.99999978e-03, 2.50000004e-02, -7.88032357e-03
-2.48534069e-03, 1.28396702e+01, -6.11295109e-04, -9.99999978e-03, 9.98837128e-03, -9.36380867e-03
1.03661558e-04, 1.31871729e+01, -1.16914016e-05, -9.99999978e-03, 5.51815238e-03, -7.92575255e-03
-5.09504520e-04, 1.31980591e+01, -3.68785986e-04, -9.99999978e-03, 8.27646442e-03, -7.90366624e-03
3.88992019e-04, 1.31246529e+01, -1.46719033e-03, -9.99999978e-03, 7.50399660e-03, -7.29095563e-03
4.79055016e-04, 1.28577585e+01, 2.40931101e-03, -9.99999978e-03, 1.44035565e-02, -9.38080810e-03
-1.24847575e-03, 1.28177118e+01, 2.70697218e-03, -9.99999978e-03, 7.33926613e-03, -9.38080717e-03
-5.29527199e-03, 1.27002144e+01, 8.75619985e-03, -9.99999978e-03, -3.80716636e-03, -9.38079134e-03
-1.17033860e-03, 1.29421434e+01, -4.97799739e-02, -9.99999978e-03, 2.50000004e-02, -9.38080810e-03
-1.17033860e-03, 1.29421434e+01, -4.97799739e-02, -9.99999978e-03, 2.50000004e-02, -9.38080810e-03
-1.17033860e-03, 1.29421434e+01, -4.97799739e-02, -9.99999978e-03, 2.50000004e-02, -9.38080810e-03
1.78172672e-03, 1.29131584e+01, -5.75824088e-05, -9.99999978e-03, 1.26374820e-02, -9.38080810e-03
1.74201687e-03, 1.30967159e+01, -2.94427504e-03, -9.99999978e-03, 1.64804375e-03, -7.43487291e-03
-7.43650307e-05, 1.32158518e+01, 1.02257764e-03, -9.99999978e-03, 1.97511427e-02, -7.96815287e-03
9.23704298e-04, 1.30538177e+01, -3.47164599e-03, -9.99999978e-03, -1.10305543e-03, -7.26033188e-03
3.84746410e-04, 1.30471315e+01, -3.83953121e-03, -9.99999978e-03, -6.92070927e-04, -7.29799643e-03
-3.51431035e-03, 1.28893461e+01, 5.80607099e-04, -9.99999978e-03, 1.08714085e-02, -9.38080810e-03
-1.46230203e-04, 1.31359882e+01, 2.29553858e-04, -9.99999978e-03, 1.32143842e-02, -7.24291336e-03
2.50398996e-04, 1.28175812e+01, 6.96169166e-03, -9.99999978e-03, 2.67423049e-04, -9.35542583e-03
4.79055016e-04, 1.28577585e+01, 2.40931101e-03, -9.99999978e-03, 1.44035565e-02, -9.38080810e-03
-1.53283600e-03, 1.29511385e+01, 1.26193650e-03, -9.99999978e-03, 2.14678515e-02, -9.38080810e-03
-3.51431035e-03, 1.28893461e+01, 5.80607099e-04, -9.99999978e-03, 1.08714085e-02, -9.38080810e-03
9.30552138e-04, 1.31419325e+01, 6.82839891e-06, -9.99999978e-03, 1.04918610e-03, -7.87763577e-03
-1.37822819e-03, 1.31592140e+01, 5.94390137e-03, -9.99999978e-03, 2.49999985e-02, -7.66316336e-03
-1.70016161e-03, 1.31633129e+01, 3.92502034e-03, -9.99999978e-03, 2.50000004e-02, -7.73424236e-03
-1.88046033e-04, 1.31822510e+01, 2.43450078e-04, -9.99999978e-03, 4.77981754e-03, -7.95628969e-03
6.12482196e-03, 1.23862495e+01, -3.93140055e-02, -9.99999978e-03, -1.97017770e-02, -6.61919219e-03
6.12482196e-03, 1.23862495e+01, -3.93140055e-02, -9.99999978e-03, -1.97017770e-02, -6.61919219e-03
3.85820121e-03, 1.24281120e+01, -3.64196561e-02, -9.99999978e-03, -2.04269513e-02, -6.86998107e-03
6.12482196e-03, 1.23862495e+01, -3.93140055e-02, -9.99999978e-03, -1.97017770e-02, -6.61919219e-03
1.33187091e-03, 1.25190601e+01, -2.98693031e-02, -9.99999978e-03, -2.07238570e-02, -7.17851706e-03
-1.27627718e-04, 1.25838470e+01, -6.73667248e-03, -9.99999978e-03, -2.05458663e-02, -7.84056727e-03
3.20641464e-03, 1.22431288e+01, -4.24324535e-02, -9.99999978e-03, -2.45815367e-02, -7.23339664e-03
1.80523854e-03, 1.26760302e+01, -2.12599691e-02, -9.99999978e-03, -1.26374820e-02, -6.61919173e-03
1.80523854e-03, 1.26760302e+01, -2.12599691e-02, -9.99999978e-03, -1.26374820e-02, -6.61919173e-03
1.80523854e-03, 1.26760302e+01, -2.12599691e-02, -9.99999978e-03, -1.26374820e-02, -6.61919173e-03
2.23669154e-03, 1.28269100e+01, -1.38153452e-02, -9.99999978e-03, -1.34659577e-02, -7.29970634e-03
1.04931986e-03, 1.28209000e+01, -1.17852408e-02, -9.99999978e-03, -9.71794315e-03, -6.94152433e-03
1.59512833e-03, 1.29407482e+01, -8.11722409e-03, -9.99999978e-03, -9.53622907e-03, -7.21897837e-03
1.37940585e-03, 1.28878479e+01, -9.34855174e-03, -9.99999978e-03, -9.34979878e-03, -7.05336593e-03
-1.55100797e-03, 1.18484917e+01, 1.10848499e-02, -9.99999978e-03, -2.97247767e-02, -7.36368541e-03
2.38749711e-03, 1.17401304e+01, 3.57622840e-02, -9.99999978e-03, -2.93691363e-02, -6.69448171e-03
2.16750223e-02, 1.16863661e+01, 7.32764602e-06, -9.99999978e-03, -3.03928666e-02, -6.74264599e-03
2.56754272e-03, 1.27065735e+01, -1.74211115e-02, -9.99999978e-03, -1.48831140e-02, -6.99065439e-03
2.65652314e-03, 1.27969685e+01, -1.32845957e-02, -9.99999978e-03, -1.46355815e-02, -7.37081608e-03
3.51016177e-03, 1.26769981e+01, -1.79753006e-02, -9.99999978e-03, -1.51865538e-02, -6.88170688e-03
3.20359878e-03, 1.26195631e+01, -2.08091624e-02, -9.99999978e-03, -1.52865928e-02, -6.63619163e-03
5.30763529e-03, 1.26448860e+01, -2.05788575e-02, -9.99999978e-03, -1.44035565e-02, -6.61919173e-03
3.29771917e-03, 1.27350502e+01, -1.59059614e-02, -9.99999978e-03, -1.44404620e-02, -7.12807663e-03
5.30763529e-03, 1.26448860e+01, -2.05788575e-02, -9.99999978e-03, -1.44035565e-02, -6.61919173e-03
5.30763529e-03, 1.26448860e+01, -2.05788575e-02, -9.99999978e-03, -1.44035565e-02, -6.61919173e-03
2.51367874e-03, 1.28008556e+01, -1.33550279e-02, -9.99999978e-03, -1.43165709e-02, -7.35587440e-03
8.56960600e-04, 1.20545454e+01, -1.29524004e-02, -9.99999978e-03, -2.70985607e-02, -7.83339702e-03
-5.15195914e-03, 1.20177164e+01, -9.05079022e-03, -9.99999978e-03, -2.78844982e-02, -7.74528785e-03
4.40329127e-03, 1.21959476e+01, -4.79853675e-02, -9.99999978e-03, -2.44199596e-02, -7.02704070e-03
2.34443462e-03, 1.21311312e+01, -5.49231693e-02, -9.99999978e-03, -2.52126809e-02, -7.01873563e-03
1.85713405e-03, 1.20717010e+01, -6.40663356e-02, -9.99999978e-03, -2.57460978e-02, -6.89937780e-03
3.49384127e-03, 1.21622410e+01, -4.27000895e-02, -9.99999978e-03, -2.54251733e-02, -7.38318544e-03
2.12752889e-03, 1.28085041e+01, -1.32814795e-02, -9.99999978e-03, -1.39090549e-02, -7.36588519e-03
3.11651756e-03, 1.26510048e+01, -2.03773454e-02, -9.99999978e-03, -1.85182653e-02, -7.23855197e-03
4.11798712e-03, 1.25801735e+01, -2.56976951e-02, -9.99999978e-03, -1.85349081e-02, -6.96692802e-03
3.19747254e-03, 1.26621723e+01, -1.89347416e-02, -9.99999978e-03, -1.83387119e-02, -7.27353059e-03
4.28273343e-03, 1.25371284e+01, -2.81988531e-02, -9.99999978e-03, -1.91119090e-02, -6.92167832e-03
7.65318342e-04, 1.26943512e+01, -3.89868999e-03, -9.99999978e-03, -1.88516397e-02, -7.91498367e-03
8.22922448e-04, 1.25047722e+01, -2.53533386e-02, -9.99999978e-03, -2.11980119e-02, -7.31696747e-03
-1.02098994e-02, 1.19008856e+01, 3.99031583e-03, -9.99999978e-03, -2.86592338e-02, -7.10006990e-03
-6.87805424e-03, 1.18932705e+01, 5.59993088e-03, -9.99999978e-03, -2.95705646e-02, -7.51995994e-03
-3.12025892e-03, 1.19771576e+01, -4.31049876e-02, -9.99999978e-03, -2.74252705e-02, -7.26915617e-03
-4.73722210e-03, 1.19827013e+01, -3.29394899e-02, -9.99999978e-03, -2.75569782e-02, -7.37958681e-03
-7.52727175e-03, 1.19589167e+01, -2.18265336e-02, -9.99999978e-03, -2.79365983e-02, -7.28323404e-03
-1.10322386e-02, 1.18938980e+01, -1.38149429e-02, -9.99999978e-03, -2.83974595e-02, -7.00023351e-03
2.44401069e-03, 1.27179241e+01, -1.54992379e-02, -9.99999978e-03, -1.65804848e-02, -7.22780451e-03
2.14638561e-03, 1.27299080e+01, -1.56059768e-02, -9.99999978e-03, -1.62824281e-02, -7.20993802e-03
1.83170824e-03, 1.20440245e+01, -4.82810736e-02, -9.99999978e-03, -2.65412610e-02, -7.27364235e-03
-7.39272917e-03, 1.19016085e+01, -4.18027416e-02, -9.99999978e-03, -2.78171599e-02, -6.99870009e-03
1.56292238e-03, 1.29572048e+01, -6.62281876e-03, -9.99999978e-03, -8.33622646e-03, -7.17656314e-03
1.21523952e-03, 1.28011951e+01, -1.37802111e-02, -9.99999978e-03, -1.02344081e-02, -6.90433569e-03
1.78651710e-03, 1.29067554e+01, -1.10424589e-02, -9.99999978e-03, -1.02466857e-02, -7.15169543e-03
2.12328928e-03, 1.26678276e+01, -1.83170121e-02, -9.99999978e-03, -1.54442089e-02, -6.85326802e-03
2.52787326e-03, 1.25384998e+01, -2.48334762e-02, -9.99999978e-03, -1.61696300e-02, -6.61919173e-03
2.52787326e-03, 1.25384998e+01, -2.48334762e-02, -9.99999978e-03, -1.61696300e-02, -6.61919173e-03
3.56057612e-03, 1.27505074e+01, -1.79897696e-02, -9.99999978e-03, -1.33735575e-02, -6.94524031e-03
3.88328545e-03, 1.27165947e+01, -1.88899413e-02, -9.99999978e-03, -1.36205582e-02, -6.88170595e-03
5.92320785e-03, 1.21729841e+01, -5.50479367e-02, -9.99999978e-03, -2.32337099e-02, -6.61927322e-03
3.56475217e-03, 1.22012405e+01, -4.87299562e-02, -9.99999978e-03, -2.39903182e-02, -6.88464846e-03
5.92328701e-03, 1.21729898e+01, -5.50473966e-02, -9.99999978e-03, -2.32336856e-02, -6.61928393e-03
5.30763529e-03, 1.26448860e+01, -2.05788575e-02, -9.99999978e-03, -1.44035565e-02, -6.61919173e-03
2.91543547e-03, 1.27062311e+01, -1.56759992e-02, -9.99999978e-03, -1.71635244e-02, -7.30596576e-03
4.04191297e-03, 1.26113253e+01, -2.17086654e-02, -9.99999978e-03, -1.71996281e-02, -6.94524031e-03
3.81076010e-03, 1.26520329e+01, -1.90473497e-02, -9.99999978e-03, -1.72756016e-02, -7.14128604e-03
3.69763281e-03, 1.26211834e+01, -2.14691591e-02, -9.99999978e-03, -1.68005470e-02, -6.89893495e-03
2.32398044e-03, 1.26595249e+01, -1.90899614e-02, -9.99999978e-03, -1.64112691e-02, -7.00474344e-03
2.71064066e-03, 1.26974926e+01, -1.63249522e-02, -9.99999978e-03, -1.74411461e-02, -7.33613502e-03
3.29825305e-03, 1.27446594e+01, -1.65818855e-02, -9.99999978e-03, -1.19478721e-02, -6.87603373e-03
1.80523854e-03, 1.26760302e+01, -2.12599691e-02, -9.99999978e-03, -1.26374820e-02, -6.61919173e-03
1.37690618e-03, 1.19734516e+01, -7.73311928e-02, -9.99999978e-03, -2.60193609e-02, -6.63945638e-03
2.65675480e-03, 1.20533009e+01, -6.34458587e-02, -9.99999978e-03, -2.49966886e-02, -6.62008161e-03
2.65746447e-03, 1.20533466e+01, -6.34374917e-02, -9.99999978e-03, -2.49959547e-02, -6.62009232e-03
2.74698436e-03, 1.20412521e+01, -6.01180941e-02, -9.99999978e-03, -2.62150820e-02, -7.02066300e-03
-8.15542601e-03, 1.18361225e+01, 6.57358672e-03, -9.99999978e-03, -2.92523820e-02, -7.11903954e-03
-7.84629118e-03, 1.17676258e+01, 1.99076179e-02, -9.99999978e-03, -2.88940966e-02, -6.64400682e-03
2.29334482e-03, 1.28843565e+01, -1.31672770e-02, -9.99999978e-03, -1.12992926e-02, -7.11559365e-03
2.29558558e-03, 1.28865213e+01, -1.30903767e-02, -9.99999978e-03, -1.12794871e-02, -7.11978320e-03
2.23226123e-03, 1.28829107e+01, -1.32094370e-02, -9.99999978e-03, -1.12724435e-02, -7.10855564e-03
3.69906938e-03, 1.26733665e+01, -1.86532550e-02, -9.99999978e-03, -1.81469433e-02, -7.28463009e-03
3.11237667e-03, 1.25309772e+01, -2.80908979e-02, -9.99999978e-03, -1.95015259e-02, -7.03134574e-03
-1.00177629e-02, 1.18332214e+01, 5.86346863e-03, -9.99999978e-03, -2.87467130e-02, -6.85574673e-03
1.40988256e-03, 1.29883347e+01, -3.85881471e-03, -9.99999978e-03, -1.01453606e-02, -7.72887096e-03
5.92323765e-03, 1.21729860e+01, -5.50477207e-02, -9.99999978e-03, -2.32336782e-02, -6.61927368e-03
1.69209833e-03, 1.23378849e+01, -3.62499729e-02, -9.99999978e-03, -2.29940787e-02, -7.12926174e-03
-7.39379553e-04, 1.28950443e+01, -7.17728632e-03, -9.99999978e-03, -4.83712181e-03, -6.94523752e-03
3.61064728e-03, 1.22288971e+01, -4.40267660e-02, -9.99999978e-03, -2.48348266e-02, -7.26280967e-03
3.19110625e-03, 1.28452053e+01, -7.14985467e-03, -9.99999978e-03, -6.64168736e-03, -6.87675085e-03
4.00958676e-03, 1.27225571e+01, -9.06334259e-03, -9.99999978e-03, -6.45622332e-03, -6.63619163e-03
2.60239979e-03, 1.28797293e+01, -6.67728437e-03, -9.99999978e-03, -6.17458485e-03, -6.95687905e-03
-3.80574027e-03, 1.19561567e+01, -4.94222343e-02, -9.99999978e-03, -2.73907445e-02, -7.16700777e-03
1.06404535e-03, 1.25031548e+01, -2.90201697e-02, -9.99999978e-03, -2.09721979e-02, -7.22890813e-03
1.55830220e-03, 1.24676542e+01, -3.32166292e-02, -9.99999978e-03, -2.10792776e-02, -7.05954386e-03
8.87090107e-04, 1.24805288e+01, -3.22370641e-02, -9.99999978e-03, -2.08924003e-02, -7.10476609e-03
2.04461291e-02, 1.10242786e+01, -1.23051088e-02, -9.99999978e-03, -3.38562913e-02, -7.90996291e-03
9.29893088e-03, 1.13205471e+01, -3.17760482e-02, -9.99999978e-03, -3.27540413e-02, -7.81645253e-03
3.11069610e-03, 1.26356983e+01, -1.39678922e-02, -9.99999978e-03, -9.10533406e-03, -6.61919173e-03
3.11069610e-03, 1.26356983e+01, -1.39678922e-02, -9.99999978e-03, -9.10533406e-03, -6.61919173e-03
1.21570332e-03, 1.26456318e+01, -1.62788965e-02, -9.99999978e-03, -9.98837128e-03, -6.63619163e-03
2.70670978e-03, 1.28208103e+01, -7.93526042e-03, -9.99999978e-03, -7.99965952e-03, -6.90218247e-03
3.61107872e-03, 1.27022381e+01, -9.75731574e-03, -9.99999978e-03, -7.33926008e-03, -6.61919173e-03
3.87989078e-03, 1.27030869e+01, -9.98917222e-03, -9.99999978e-03, -8.22229683e-03, -6.63619163e-03
2.69076042e-03, 1.27749853e+01, -7.92987272e-03, -9.99999978e-03, -5.57318795e-03, -6.61919173e-03
2.69076042e-03, 1.27749853e+01, -7.92987272e-03, -9.99999978e-03, -5.57318795e-03, -6.61919173e-03
1.77766022e-03, 1.29453382e+01, -5.50506078e-03, -9.99999978e-03, -5.88931469e-03, -7.04641640e-03
2.31326814e-03, 1.28860817e+01, -6.35496620e-03, -9.99999978e-03, -7.06773810e-03, -6.99096639e-03
1.82718737e-03, 1.29552727e+01, -5.20103564e-03, -9.99999978e-03, -6.07706280e-03, -7.09222537e-03
3.61107872e-03, 1.27022381e+01, -9.75731574e-03, -9.99999978e-03, -7.33926008e-03, -6.61919173e-03
3.61107872e-03, 1.27022381e+01, -9.75731574e-03, -9.99999978e-03, -7.33926008e-03, -6.61919173e-03
2.29671365e-03, 1.28762054e+01, -6.77928049e-03, -9.99999978e-03, -7.50881527e-03, -7.04049785e-03
1.64875353e-03, 1.29146528e+01, -7.72055332e-03, -9.99999978e-03, -8.51575378e-03, -7.07029365e-03
1.91223610e-03, 1.29080963e+01, -1.09798331e-02, -9.99999978e-03, -1.04774181e-02, -7.21018482e-03
2.07254128e-03, 1.28579779e+01, -1.26016494e-02, -9.99999978e-03, -1.03409924e-02, -7.05089979e-03
3.03324522e-03, 1.24323921e+01, -3.54752131e-02, -9.99999978e-03, -2.08154451e-02, -6.96997577e-03
5.76437451e-03, 1.23261967e+01, -4.29267213e-02, -9.99999978e-03, -2.05848087e-02, -6.63619349e-03
2.53359089e-03, 1.28569889e+01, -8.23239330e-03, -9.99999978e-03, -8.44838656e-03, -6.95452746e-03
1.85361924e-03, 1.29046087e+01, -8.33781064e-03, -9.99999978e-03, -8.68497416e-03, -7.03193806e-03
1.80523854e-03, 1.26760302e+01, -2.12599691e-02, -9.99999978e-03, -1.26374820e-02, -6.61919173e-03
4.64678416e-03, 1.21127262e+01, -6.00140691e-02, -9.99999978e-03, -2.41159108e-02, -6.63644448e-03
1.51150685e-04, 1.26082935e+01, -1.83980167e-02, -9.99999978e-03, -1.08714085e-02, -6.61919173e-03
1.51150685e-04, 1.26082935e+01, -1.83980167e-02, -9.99999978e-03, -1.08714085e-02, -6.61919173e-03
1.51150685e-04, 1.26082935e+01, -1.83980167e-02, -9.99999978e-03, -1.08714085e-02, -6.61919173e-03
1.51150685e-04, 1.26082935e+01, -1.83980167e-02, -9.99999978e-03, -1.08714085e-02, -6.61919173e-03
1.51150685e-04, 1.26082935e+01, -1.83980167e-02, -9.99999978e-03, -1.08714085e-02, -6.61919173e-03
3.88633041e-03, 1.26364937e+01, -2.05946416e-02, -9.99999978e-03, -1.75630990e-02, -7.06990156e-03
4.58826264e-03, 1.26256599e+01, -2.19554603e-02, -9.99999978e-03, -1.82042774e-02, -7.07330415e-03
2.65938905e-03, 1.20535812e+01, -6.34115785e-02, -9.99999978e-03, -2.49954835e-02, -6.62084622e-03
6.59606280e-03, 1.24461222e+01, -3.04814875e-02, -9.99999978e-03, -1.79357044e-02, -6.61919173e-03
6.59606280e-03, 1.24461222e+01, -3.04814875e-02, -9.99999978e-03, -1.79357044e-02, -6.61919173e-03
7.50355888e-04, 1.24244022e+01, -3.38594131e-02, -9.99999978e-03, -2.20939200e-02, -7.21344305e-03
7.50362349e-04, 1.24244022e+01, -3.38594615e-02, -9.99999978e-03, -2.20939219e-02, -7.21344212e-03
7.50364270e-04, 1.24244022e+01, -3.38594876e-02, -9.99999978e-03, -2.20939219e-02, -7.21344119e-03
5.47630293e-03, 1.24290581e+01, -3.40943821e-02, -9.99999978e-03, -1.88187398e-02, -6.63619163e-03
3.93914059e-03, 1.20571022e+01, -5.10524139e-02, -9.99999978e-03, -2.63043866e-02, -7.22771883e-03
6.12482196e-03, 1.23862495e+01, -3.93140055e-02, -9.99999978e-03, -1.97017770e-02, -6.61919219e-03
2.25265557e-03, 1.28911839e+01, -1.29634058e-02, -9.99999978e-03, -1.12700108e-02, -7.13312719e-03
5.39198285e-03, 1.24875393e+01, -2.74921656e-02, -9.99999978e-03, -1.70526672e-02, -6.63619163e-03
1.77560642e-03, 1.28377562e+01, -1.32141700e-02, -9.99999978e-03, -1.05738891e-02, -6.99868891e-03
2.07336550e-03, 1.28708105e+01, -1.35815172e-02, -9.99999978e-03, -1.13200042e-02, -7.09058391e-03
2.52787326e-03, 1.25384998e+01, -2.48334762e-02, -9.99999978e-03, -1.61696300e-02, -6.61919173e-03
7.50377367e-04, 1.24244013e+01, -3.38595398e-02, -9.99999978e-03, -2.20939238e-02, -7.21343886e-03
6.63814368e-03, 1.22554750e+01, -4.90843207e-02, -9.99999978e-03, -2.14678328e-02, -6.61919825e-03
6.63814368e-03, 1.22554750e+01, -4.90843207e-02, -9.99999978e-03, -2.14678328e-02, -6.61919825e-03
6.39455952e-03, 1.22245274e+01, -5.03286980e-02, -9.99999978e-03, -2.23508216e-02, -6.63621537e-03
2.05028825e-03, 1.23314571e+01, -3.82227190e-02, -9.99999978e-03, -2.27232911e-02, -7.03396089e-03
-2.42458228e-02, 1.18097076e+01, 1.66368275e-03, -9.99999978e-03, -3.03940307e-02, -7.79895997e-03
4.59970953e-03, 1.26345844e+01, -2.14343909e-02, -9.99999978e-03, -1.35205192e-02, -6.63619163e-03
7.50362582e-04, 1.24244013e+01, -3.38594913e-02, -9.99999978e-03, -2.20939200e-02, -7.21344026e-03
-4.46501042e-04, 1.27626743e+01, -9.05374438e-03, -9.99999978e-03, -4.69016051e-03, -6.63619395e-03
2.69076042e-03, 1.27749853e+01, -7.92987272e-03, -9.99999978e-03, -5.57318795e-03, -6.61919173e-03
3.11069610e-03, 1.26356983e+01, -1.39678922e-02, -9.99999978e-03, -9.10533406e-03, -6.61919173e-03
3.11069610e-03, 1.26356983e+01, -1.39678922e-02, -9.99999978e-03, -9.10533406e-03, -6.61919173e-03
3.11069610e-03, 1.26356983e+01, -1.39678922e-02, -9.99999978e-03, -9.10533406e-03, -6.61919173e-03
2.16399264e-02, 1.09937353e+01, -1.30664352e-02, -9.99999978e-03, -3.39735411e-02, -7.92426523e-03
3.12376069e-03, 1.08006697e+01, -2.15282897e-03, -9.99999978e-03, -3.50000001e-02, -7.99655262e-03
-9.64431278e-03, 1.17933846e+01, -1.52079100e-02, -9.99999978e-03, -2.85559539e-02, -6.63820654e-03
6.63814368e-03, 1.22554750e+01, -4.90843207e-02, -9.99999978e-03, -2.14678328e-02, -6.61919825e-03
6.59606280e-03, 1.24461222e+01, -3.04814875e-02, -9.99999978e-03, -1.79357044e-02, -6.61919173e-03
-2.52114497e-02, 1.18068762e+01, -3.51806870e-04, -9.99999978e-03, -3.04545816e-02, -7.83512462e-03
2.59461571e-02, 1.16208344e+01, -2.05759741e-02, -9.99999978e-03, -3.09958458e-02, -6.78341277e-03
8.06066860e-03, 1.16039829e+01, -7.21705612e-03, -9.99999978e-03, -3.15620676e-02, -7.58909108e-03
2.65892688e-03, 1.20533915e+01, -6.34365678e-02, -9.99999978e-03, -2.49953046e-02, -6.62007928e-03
-1.03143286e-02, 1.18245325e+01, -4.26492169e-02, -9.99999978e-03, -2.81623919e-02, -6.64979266e-03
-6.58331718e-03, 1.18618402e+01, -8.22869390e-02, -9.99999978e-03, -2.72873919e-02, -6.62901066e-03
1.50599051e-03, 1.26314888e+01, -1.97840407e-02, -9.99999978e-03, -1.17544448e-02, -6.63619163e-03
5.92320040e-03, 1.21729879e+01, -5.50475903e-02, -9.99999978e-03, -2.32336484e-02, -6.61927322e-03
2.52787326e-03, 1.25384998e+01, -2.48334762e-02, -9.99999978e-03, -1.61696300e-02, -6.61919173e-03
9.42270271e-05, 1.20052967e+01, -5.56073710e-02, -9.99999978e-03, -2.66474988e-02, -7.14010419e-03
2.69076042e-03, 1.27749853e+01, -7.92987272e-03, -9.99999978e-03, -5.57318795e-03, -6.61919173e-03
3.61107872e-03, 1.27022381e+01, -9.75731574e-03, -9.99999978e-03, -7.33926008e-03, -6.61919173e-03
-4.85145254e-03, 1.18841534e+01, -8.75820667e-02, -9.99999978e-03, -2.70218924e-02, -6.62806258e-03
-5.68199530e-03, 1.18703032e+01, -8.81048739e-02, -9.99999978e-03, -2.71365885e-02, -6.63025305e-03
1.13178827e-02, 1.14504404e+01, -6.99888319e-02, -9.99999978e-03, -3.22141536e-02, -7.44099589e-03
2.64991038e-02, 1.14539070e+01, -8.55033696e-02, -9.99999978e-03, -3.17858011e-02, -6.75704051e-03
4.80798036e-02, 1.11999435e+01, -1.75685912e-01, -9.99999978e-03, -3.29102054e-02, -6.78382348e-03
3.35269682e-02, 1.06144438e+01, -2.58866429e-01, -9.99999978e-03, -3.50000001e-02, -6.66807173e-03
3.35082971e-02, 1.06149321e+01, -2.58819729e-01, -9.99999978e-03, -3.49981897e-02, -6.66805217e-03
6.63814368e-03, 1.22554750e+01, -4.90843207e-02, -9.99999978e-03, -2.14678328e-02, -6.61919825e-03
6.63814368e-03, 1.22554750e+01, -4.90843207e-02, -9.99999978e-03, -2.14678328e-02, -6.61919825e-03
-3.66257620e-04, 1.29285393e+01, -4.67786333e-03, -9.99999978e-03, -3.09477933e-03, -6.90309890e-03
-2.69507524e-04, 1.29568443e+01, -5.12084924e-03, -9.99999978e-03, -3.51388752e-03, -7.02725118e-03
2.30810582e-03, 1.29326687e+01, -2.86016404e-03, -9.99999978e-03, 4.44271043e-03, -6.82457909e-03
8.89585412e-04, 1.29757805e+01, -1.85885641e-03, -9.99999978e-03, 3.93710053e-03, -6.93000713e-03
1.02997490e-03, 1.30740070e+01, -1.37867988e-03, -9.99999978e-03, 4.13613021e-03, -7.22789858e-03
1.69789838e-03, 1.30594864e+01, -5.49674919e-03, -9.99999978e-03, 1.38081727e-03, -7.19454698e-03
2.15607602e-03, 1.28381624e+01, -2.74056871e-03, -9.99999978e-03, -2.04216316e-03, -6.61995122e-03
2.15620827e-03, 1.28381186e+01, -2.74081668e-03, -9.99999978e-03, -2.04166374e-03, -6.61987066e-03
1.14776660e-03, 1.30944138e+01, -2.00060662e-03, -9.99999978e-03, 4.83649876e-03, -7.16647599e-03
5.70039265e-04, 1.31025352e+01, -1.15234300e-03, -9.99999978e-03, 4.33123857e-03, -7.39348866e-03
9.90114873e-04, 1.31076183e+01, -1.99276232e-03, -9.99999978e-03, 4.99615958e-03, -7.22088385e-03
1.31101452e-03, 1.30866070e+01, -1.76508015e-03, -9.99999978e-03, 3.65605392e-03, -7.21499324e-03
2.39986670e-03, 1.28443279e+01, -1.30110548e-03, -9.99999978e-03, 7.33926659e-03, -6.61919266e-03
3.68592649e-04, 1.30356560e+01, -1.43941864e-03, -9.99999978e-03, 7.65977940e-03, -7.05086812e-03
2.39986670e-03, 1.28443279e+01, -1.30110548e-03, -9.99999978e-03, 7.33926659e-03, -6.61919266e-03
1.41478493e-03, 1.30542192e+01, -2.12636730e-03, -9.99999978e-03, -2.57084263e-03, -7.28386547e-03
