Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
2.87771807e-04, 1.96644325e+01, 3.81135792e-02, -9.99999978e-03, -1.22535359e-02, -1.13754673e-02
-3.99643881e-03, 2.02994099e+01, 2.59692073e-02, -9.99999978e-03, -9.19379760e-03, -1.07169133e-02
-3.00313765e-03, 2.06364021e+01, 2.08341945e-02, -9.99999978e-03, -9.37607046e-03, -1.00471545e-02
-3.10352701e-03, 2.02940140e+01, 2.66468115e-02, -9.99999978e-03, -9.73941106e-03, -1.06689138e-02
-3.21698724e-03, 2.06127930e+01, 2.84932088e-02, -9.99999978e-03, -1.31037105e-02, -9.81546752e-03
-3.29431449e-03, 2.05378551e+01, 3.10999304e-02, -9.99999978e-03, -1.32091790e-02, -9.98821296e-03
-9.44241998e-04, 2.07832108e+01, 1.80125348e-02, -9.99999978e-03, -4.56931442e-03, -9.89885628e-03
-6.47484418e-03, 1.97675056e+01, 3.85943800e-02, -9.99999978e-03, -7.75135728e-03, -1.13727907e-02
-6.64565072e-04, 2.06992474e+01, 1.93595290e-02, -9.99999978e-03, -6.94240257e-03, -9.99411009e-03
3.83858755e-03, 1.98449745e+01, 7.77152777e-02, -9.99999978e-03, -1.76829081e-02, -1.09160850e-02
1.73882302e-03, 2.01064529e+01, 6.96924478e-02, -9.99999978e-03, -1.73672941e-02, -1.05768815e-02
3.71001265e-03, 1.97874680e+01, 7.13874847e-02, -9.99999978e-03, -1.68527327e-02, -1.11777391e-02
4.80465684e-03, 1.96469765e+01, 7.52381533e-02, -9.99999978e-03, -1.69711746e-02, -1.13706253e-02
-4.59676143e-03, 2.02345772e+01, 5.00890575e-02, -9.99999978e-03, -1.47262355e-02, -1.06258597e-02
-5.02493698e-03, 2.02147408e+01, 5.03339507e-02, -9.99999978e-03, -1.46106565e-02, -1.06689027e-02
2.12244457e-03, 1.99457264e+01, 6.38978556e-02, -9.99999978e-03, -1.59555711e-02, -1.10003566e-02
1.95929175e-03, 1.97149773e+01, 7.17814863e-02, -9.99999978e-03, -1.60261262e-02, -1.13740284e-02
1.15916599e-04, 1.97155933e+01, 7.13985786e-02, -9.99999978e-03, -1.56074092e-02, -1.13790100e-02
1.54065900e-04, 2.00779667e+01, 3.89119014e-02, -9.99999978e-03, -1.28185395e-02, -1.08972257e-02
2.34902417e-03, 1.96696033e+01, 3.85627598e-02, -9.99999978e-03, -1.30851036e-02, -1.13705797e-02
1.63571886e-03, 1.97725277e+01, 3.88722271e-02, -9.99999978e-03, -1.31881144e-02, -1.12373382e-02
8.68830597e-04, 2.03390160e+01, 4.87958081e-02, -9.99999978e-03, -1.60107110e-02, -1.02472072e-02
1.85427023e-04, 2.03039951e+01, 5.01091406e-02, -9.99999978e-03, -1.58623867e-02, -1.03735104e-02
1.24980533e-03, 2.02783203e+01, 5.28370440e-02, -9.99999978e-03, -1.60683766e-02, -1.04021393e-02
-5.14773605e-03, 2.02245464e+01, 5.00423014e-02, -9.99999978e-03, -1.46123739e-02, -1.06510520e-02
-2.50763027e-03, 1.97151012e+01, 4.46188375e-02, -9.99999978e-03, -1.05391527e-02, -1.13710845e-02
2.04229541e-03, 2.04486637e+01, 4.96352911e-02, -9.99999978e-03, -1.68145653e-02, -9.92890447e-03
-1.77612877e-04, 2.05966854e+01, 3.17779668e-02, -9.99999978e-03, -1.76476091e-02, -9.01920348e-03
-3.85306892e-04, 2.05800667e+01, 3.43265496e-02, -9.99999978e-03, -1.76967736e-02, -9.09534562e-03
1.51354435e-03, 2.04414139e+01, 5.12687042e-02, -9.99999978e-03, -1.69728398e-02, -9.93720815e-03
-4.70113847e-03, 2.06287212e+01, 2.79317796e-02, -9.99999978e-03, -1.13939550e-02, -9.94995423e-03
-4.47753817e-03, 2.06687775e+01, 2.68085785e-02, -9.99999978e-03, -1.13905892e-02, -9.86598711e-03
-4.52548126e-03, 2.06590805e+01, 2.72920076e-02, -9.99999978e-03, -1.14459489e-02, -9.88326035e-03
-6.13709306e-03, 2.00003548e+01, 3.07981484e-02, -9.99999978e-03, -8.74118507e-03, -1.11034932e-02
1.66498474e-03, 1.96591644e+01, 4.14391607e-02, -9.99999978e-03, -1.33205224e-02, -1.13766100e-02
-2.74494034e-03, 2.04454422e+01, 1.80518758e-02, -9.99999978e-03, -4.77878936e-03, -1.05256941e-02
-2.11038673e-03, 2.04152298e+01, 3.54348049e-02, -9.99999978e-03, -1.37868803e-02, -1.01850573e-02
-2.84517766e-03, 2.06022797e+01, 3.01205330e-02, -9.99999978e-03, -1.42034637e-02, -9.72089916e-03
-3.35805351e-03, 2.02114544e+01, 1.90279894e-02, -9.99999978e-03, -4.99108201e-03, -1.08520221e-02
-3.27441748e-03, 2.03065147e+01, 1.88469440e-02, -9.99999978e-03, -4.85112052e-03, -1.07526574e-02
2.03203200e-03, 2.04074707e+01, 5.19730635e-02, -9.99999978e-03, -1.68309938e-02, -1.00325365e-02
-7.19982246e-03, 1.99499474e+01, 4.75162417e-02, -9.99999978e-03, -1.13553973e-02, -1.11047747e-02
-6.44914526e-03, 1.97193222e+01, 5.20280004e-02, -9.99999978e-03, -1.12093519e-02, -1.13764200e-02
-2.45550671e-03, 2.07489815e+01, 1.83483250e-02, -9.99999978e-03, -8.95789918e-03, -9.82186664e-03
-1.35667564e-03, 2.08369579e+01, 1.41044557e-02, -9.99999978e-03, -8.26207548e-03, -9.41572338e-03
2.10866216e-03, 2.04127350e+01, 5.03414571e-02, -9.99999978e-03, -1.65802967e-02, -1.00645823e-02
-3.59051372e-03, 2.00283260e+01, 3.86120006e-02, -9.99999978e-03, -1.07482690e-02, -1.10023143e-02
-5.39655704e-03, 2.02905350e+01, 3.50355990e-02, -9.99999978e-03, -1.10490844e-02, -1.06248464e-02
7.70681538e-04, 2.03067932e+01, 6.30573183e-02, -9.99999978e-03, -1.93144511e-02, -9.80696455e-03
3.15163890e-03, 1.95457058e+01, 8.73796344e-02, -9.99999978e-03, -1.77512895e-02, -1.13604916e-02
-2.47009471e-03, 2.08744278e+01, 1.18820034e-02, -9.99999978e-03, -1.11414315e-02, -9.05749761e-03
-3.05947149e-03, 2.08557453e+01, 1.08961500e-02, -9.99999978e-03, -1.16227660e-02, -9.02578421e-03
-4.36721602e-03, 2.06830578e+01, 2.57779937e-02, -9.99999978e-03, -1.14314826e-02, -9.80069395e-03
3.36398836e-03, 1.99730301e+01, 6.30562007e-02, -9.99999978e-03, -1.64157040e-02, -1.09067736e-02
-6.20787870e-03, 2.00809174e+01, 3.10448483e-02, -9.99999978e-03, -9.07086954e-03, -1.09774256e-02
-7.52583891e-03, 1.97648315e+01, 3.57185453e-02, -9.99999978e-03, -8.92402045e-03, -1.13682253e-02
-3.50699085e-03, 1.97909679e+01, 6.71558306e-02, -9.99999978e-03, -1.51842274e-02, -1.12233851e-02
-5.20210899e-03, 1.96967812e+01, 6.63575754e-02, -9.99999978e-03, -1.50704375e-02, -1.13629410e-02
2.68425187e-03, 1.97835751e+01, 8.58714581e-02, -9.99999978e-03, -1.88805275e-02, -1.09904995e-02
4.23556846e-03, 1.95309639e+01, 9.07156318e-02, -9.99999978e-03, -1.86058786e-02, -1.13680642e-02
4.14810376e-03, 1.94540310e+01, 9.58049819e-02, -9.99999978e-03, -1.94792561e-02, -1.13827083e-02
-4.39144252e-03, 2.06648769e+01, 2.71855369e-02, -9.99999978e-03, -1.14982277e-02, -9.86905396e-03
-3.02321324e-03, 2.05383263e+01, 3.08363605e-02, -9.99999978e-03, -1.23169478e-02, -1.00911483e-02
-3.30048520e-03, 2.06960526e+01, 2.32990533e-02, -9.99999978e-03, -1.21874092e-02, -9.62951686e-03
2.41214619e-03, 1.96844406e+01, 3.76692154e-02, -9.99999978e-03, -1.28958113e-02, -1.13768913e-02
-5.56435157e-03, 1.96987381e+01, 6.17267154e-02, -9.99999978e-03, -1.48024438e-02, -1.13719925e-02
-3.20657738e-04, 2.06407032e+01, 3.08854524e-02, -9.99999978e-03, -1.62366796e-02, -9.24832746e-03
1.19690225e-03, 2.00641460e+01, 7.54521564e-02, -9.99999978e-03, -1.78989321e-02, -1.05636632e-02
2.04880908e-03, 2.00385246e+01, 7.99218938e-02, -9.99999978e-03, -1.85322128e-02, -1.06338998e-02
3.78592149e-03, 1.97334824e+01, 8.59267414e-02, -9.99999978e-03, -1.82921328e-02, -1.10862479e-02
1.48210395e-03, 1.96645660e+01, 8.65150020e-02, -9.99999978e-03, -1.78884901e-02, -1.11673363e-02
-2.23094877e-03, 2.04620209e+01, 2.38745250e-02, -9.99999978e-03, -7.52715580e-03, -1.04801320e-02
-2.61694426e-03, 2.05952129e+01, 2.19438896e-02, -9.99999978e-03, -8.05202872e-03, -1.01844687e-02
-4.48481040e-03, 2.06659298e+01, 2.69291867e-02, -9.99999978e-03, -1.14343027e-02, -9.86208022e-03
3.72641603e-03, 1.96721687e+01, 7.33781680e-02, -9.99999978e-03, -1.67281516e-02, -1.13707539e-02
3.28553398e-03, 1.95395279e+01, 9.09382775e-02, -9.99999978e-03, -1.81779675e-02, -1.13730151e-02
-1.21700577e-05, 2.01151676e+01, 6.36979267e-02, -9.99999978e-03, -1.68294385e-02, -1.05807316e-02
3.63675877e-04, 2.05498562e+01, 3.65227461e-02, -9.99999978e-03, -1.61150116e-02, -9.57991928e-03
-2.54865130e-03, 2.08311615e+01, 1.03032729e-02, -9.99999978e-03, -1.24263316e-02, -9.00314376e-03
-3.36723379e-03, 2.07071915e+01, 2.07089856e-02, -9.99999978e-03, -1.28865326e-02, -9.47107654e-03
-3.83762782e-03, 2.06259041e+01, 2.83145867e-02, -9.99999978e-03, -1.28381290e-02, -9.83293727e-03
-1.80766918e-04, 2.05297871e+01, 2.91549806e-02, -9.99999978e-03, -1.89148486e-02, -8.89509264e-03
3.26831359e-05, 2.04982758e+01, 3.52131836e-02, -9.99999978e-03, -1.88773256e-02, -9.07866098e-03
-3.11228423e-03, 2.07845249e+01, 1.83590315e-02, -9.99999978e-03, -1.07793044e-02, -9.48498957e-03
-2.72113830e-03, 2.06976128e+01, 2.13382207e-02, -9.99999978e-03, -1.04999729e-02, -9.81950387e-03
-3.25526600e-03, 2.05270061e+01, 2.40696669e-02, -9.99999978e-03, -1.02241468e-02, -1.01968693e-02
-3.30709713e-03, 2.07240562e+01, 1.91199500e-02, -9.99999978e-03, -9.39293765e-03, -9.87079833e-03
1.85008487e-03, 2.02271099e+01, 7.19191954e-02, -9.99999978e-03, -1.87539347e-02, -1.02267172e-02
1.40570384e-03, 2.02767487e+01, 6.82051331e-02, -9.99999978e-03, -1.84969809e-02, -1.01124533e-02
6.50990754e-04, 2.03583851e+01, 6.32641017e-02, -9.99999978e-03, -1.83351580e-02, -9.95829515e-03
-7.39437528e-05, 2.02731743e+01, 6.45111203e-02, -9.99999978e-03, -1.77947860e-02, -1.01538152e-02
-5.70291327e-03, 1.98281822e+01, 3.43531333e-02, -9.99999978e-03, -4.57729585e-03, -1.13662146e-02
-5.22587867e-03, 1.97889919e+01, 3.07091549e-02, -9.99999978e-03, -4.88420296e-03, -1.13782473e-02
-4.11256682e-04, 2.08563347e+01, 1.55499857e-02, -9.99999978e-03, -5.93816163e-03, -9.37436707e-03
-3.91759537e-03, 2.02778797e+01, 3.25271003e-02, -9.99999978e-03, -1.05646234e-02, -1.06938370e-02
-4.69642319e-03, 2.06174698e+01, 2.84809433e-02, -9.99999978e-03, -1.14876451e-02, -9.96404886e-03
-3.21902521e-03, 2.03645287e+01, 1.80505682e-02, -9.99999978e-03, -4.83518466e-03, -1.06682451e-02
9.50978603e-04, 2.03337879e+01, 6.45759478e-02, -9.99999978e-03, -1.86679326e-02, -9.95888282e-03
1.36328861e-04, 2.09666538e+01, 1.15469731e-02, -9.99999978e-03, -4.69330326e-03, -9.06266551e-03
-1.91611494e-03, 2.08536797e+01, 1.43278781e-02, -9.99999978e-03, -1.02089169e-02, -9.19118244e-03
-1.90186384e-03, 2.09039516e+01, 1.05942143e-02, -9.99999978e-03, -9.95072629e-03, -8.92698392e-03
-1.50015159e-03, 2.09208260e+01, 9.40400176e-03, -9.99999978e-03, -1.05563756e-02, -8.86871666e-03
-5.81486151e-04, 2.09231720e+01, 1.02982875e-02, -9.99999978e-03, -8.49183835e-03, -8.86426680e-03
-5.45287039e-04, 2.04344292e+01, 5.35388887e-02, -9.99999978e-03, -1.76268108e-02, -9.76432860e-03
-3.16594704e-03, 2.06031494e+01, 2.91283559e-02, -9.99999978e-03, -1.33053055e-02, -9.82794911e-03
4.81713796e-05, 2.06523018e+01, 2.98498850e-02, -9.99999978e-03, -1.61178000e-02, -9.23161674e-03
-2.90654274e-03, 2.07853489e+01, 1.64872035e-02, -9.99999978e-03, -9.40221734e-03, -9.60560795e-03
-1.61740847e-03, 2.09434586e+01, 9.19450447e-03, -9.99999978e-03, -9.67391953e-03, -8.76460690e-03
-4.70461790e-03, 2.04197216e+01, 3.03935483e-02, -9.99999978e-03, -1.07639441e-02, -1.03982519e-02
-2.93703575e-04, 2.05655708e+01, 2.96709985e-02, -9.99999978e-03, -1.83705725e-02, -8.92766938e-03
-2.57496815e-03, 2.08259354e+01, 9.50442627e-03, -9.99999978e-03, -1.34392735e-02, -8.80007632e-03
-2.67735706e-03, 2.08105030e+01, 1.08724991e-02, -9.99999978e-03, -1.34382527e-02, -8.87140632e-03
-2.59668333e-03, 2.08245487e+01, 9.50705912e-03, -9.99999978e-03, -1.34670399e-02, -8.79713427e-03
-9.80501063e-04, 2.08759193e+01, 1.12931915e-02, -9.99999978e-03, -8.69656727e-03, -9.07734409e-03
-2.63589714e-03, 2.08197689e+01, 1.01123052e-02, -9.99999978e-03, -1.34988287e-02, -8.82190652e-03
1.69017818e-04, 2.03794880e+01, 4.55942415e-02, -9.99999978e-03, -1.57153495e-02, -1.01630604e-02
-2.80573498e-03, 2.06217766e+01, 2.86708884e-02, -9.99999978e-03, -1.45941908e-02, -9.56918299e-03
2.05178221e-05, 2.08249454e+01, 1.68185327e-02, -9.99999978e-03, -6.69398252e-03, -9.73071344e-03
-1.73198758e-04, 2.09635792e+01, 1.05425119e-02, -9.99999978e-03, -7.11766258e-03, -8.72373395e-03
3.34111974e-07, 2.08388844e+01, 1.61375180e-02, -9.99999978e-03, -6.78857975e-03, -9.63870808e-03
1.04913651e-03, 2.10494633e+01, 8.34409148e-03, -9.99999978e-03, -4.66061803e-03, -8.68264865e-03
8.25923169e-04, 2.10166168e+01, 9.33877844e-03, -9.99999978e-03, -4.86157369e-03, -8.81334022e-03
-3.04087880e-04, 2.05953636e+01, 3.19116898e-02, -9.99999978e-03, -1.76991262e-02, -9.01282858e-03
3.45463632e-05, 2.08451309e+01, 1.60079580e-02, -9.99999978e-03, -6.66810665e-03, -9.61792562e-03
5.97987091e-05, 2.09776859e+01, 1.07966829e-02, -9.99999978e-03, -6.34845532e-03, -8.76767840e-03
-1.51375192e-04, 2.09846935e+01, 1.03982138e-02, -9.99999978e-03, -6.04285067e-03, -8.72518588e-03
-1.82360737e-03, 2.06158791e+01, 2.66358145e-02, -9.99999978e-03, -1.50273275e-02, -9.36622918e-03
-5.07045072e-04, 2.09467621e+01, 9.13516432e-03, -9.99999978e-03, -8.85053352e-03, -8.72772932e-03
-2.46332679e-03, 2.02118301e+01, 3.48497108e-02, -9.99999978e-03, -2.29440965e-02, -8.75162147e-03
1.90017745e-04, 2.04146252e+01, -2.09129062e-02, -9.99999978e-03, -2.07839254e-02, -7.46315671e-03
-3.23141459e-04, 2.04364834e+01, -5.73897455e-03, -9.99999978e-03, -2.05983147e-02, -7.85559975e-03
-1.16542494e-03, 2.04275970e+01, -2.69249640e-02, -9.99999978e-03, -2.06043534e-02, -7.32752588e-03
-1.45306205e-03, 2.03922024e+01, 2.58612353e-03, -9.99999978e-03, -2.11300291e-02, -8.01791903e-03
-2.18727626e-04, 2.05128441e+01, -2.69995779e-02, -9.99999978e-03, -1.93000268e-02, -7.30840908e-03
4.22541052e-05, 2.05144653e+01, -2.00754460e-02, -9.99999978e-03, -1.93176921e-02, -7.48125697e-03
-6.68540271e-03, 1.95341282e+01, 4.66747470e-02, -9.99999978e-03, -2.94721685e-02, -9.00923274e-03
-2.53501884e-03, 1.94550076e+01, 5.09972088e-02, -9.99999978e-03, -3.05414554e-02, -8.98734853e-03
4.70590591e-03, 1.94327774e+01, 2.41451077e-02, -9.99999978e-03, -3.10537741e-02, -8.46545026e-03
1.65469944e-04, 1.98767757e+01, 3.33255120e-02, -9.99999978e-03, -2.60333791e-02, -8.60690139e-03
-3.37309809e-03, 1.97310028e+01, 6.14492968e-02, -9.99999978e-03, -2.69975737e-02, -9.23699047e-03
-2.24919338e-03, 1.98629074e+01, 6.09086603e-02, -9.99999978e-03, -2.58385018e-02, -9.10380948e-03
-2.54745595e-03, 2.01032887e+01, 4.09729742e-02, -9.99999978e-03, -2.39906274e-02, -8.80420301e-03
1.99148059e-03, 1.94803276e+01, -1.08947018e-02, -9.99999978e-03, -3.09877992e-02, -7.80695304e-03
1.06495176e-03, 1.94195347e+01, 4.25509922e-03, -9.99999978e-03, -3.26837562e-02, -8.13268498e-03
-3.08478158e-03, 1.95292511e+01, 3.08331498e-03, -9.99999978e-03, -3.03596891e-02, -8.07177275e-03
-2.70268135e-03, 2.02941990e+01, 1.06643606e-03, -9.99999978e-03, -2.22404264e-02, -8.02507438e-03
-1.12280902e-03, 2.02652283e+01, -2.40519196e-02, -9.99999978e-03, -2.24930681e-02, -7.45711522e-03
5.30531630e-04, 2.02289543e+01, 1.91322947e-03, -9.99999978e-03, -2.29689665e-02, -8.04083329e-03
8.21174588e-04, 1.94042912e+01, 3.93244764e-03, -9.99999978e-03, -3.28106396e-02, -8.12938623e-03
8.99425242e-04, 1.93899269e+01, -3.92221799e-03, -9.99999978e-03, -3.27541009e-02, -7.98018463e-03
-2.24472512e-03, 1.98919506e+01, -1.68481395e-02, -9.99999978e-03, -2.62555610e-02, -7.60236988e-03
-2.13190867e-03, 1.98829441e+01, -1.19172167e-02, -9.99999978e-03, -2.63182037e-02, -7.69591518e-03
-2.62522651e-03, 1.98755417e+01, -1.84163433e-02, -9.99999978e-03, -2.63858922e-02, -7.56887579e-03
1.48477592e-03, 2.00122871e+01, -2.75958814e-02, -9.99999978e-03, -2.49841809e-02, -7.51077756e-03
4.82842326e-04, 1.99979401e+01, 6.80551305e-03, -9.99999978e-03, -2.51687001e-02, -8.09809752e-03
-2.96933646e-03, 1.98715286e+01, -1.59419160e-02, -9.99999978e-03, -2.64216140e-02, -7.61669315e-03
9.63290222e-04, 1.97445374e+01, 7.48081924e-03, -9.99999978e-03, -2.74919793e-02, -8.13673250e-03
1.89115293e-03, 1.97408237e+01, -1.60703957e-02, -9.99999978e-03, -2.74875686e-02, -7.64378626e-03
-2.65950314e-03, 1.98670959e+01, -2.02699546e-02, -9.99999978e-03, -2.64513884e-02, -7.52695836e-03
2.32857838e-03, 1.93933258e+01, 3.02092242e-03, -9.99999978e-03, -3.28584388e-02, -8.08040332e-03
2.47332035e-03, 1.93976746e+01, 4.27750358e-03, -9.99999978e-03, -3.28518562e-02, -8.13536718e-03
1.96075067e-03, 1.94883080e+01, 6.57500568e-05, -9.99999978e-03, -3.49998213e-02, -8.00017081e-03
1.95976486e-03, 1.94882698e+01, 5.71600576e-05, -9.99999978e-03, -3.49996984e-02, -7.99979083e-03
-1.34269125e-03, 1.97289200e+01, 4.92131263e-02, -9.99999978e-03, -2.72092763e-02, -8.99509341e-03
-6.15845434e-04, 1.88592529e+01, -3.10258642e-02, -9.99999978e-03, -3.38243395e-02, -6.30844524e-03
-4.35952097e-06, 2.00046425e+01, 4.53093089e-02, -9.99999978e-03, -2.48999149e-02, -8.85774475e-03
6.31978735e-04, 1.99343033e+01, 2.85954680e-02, -9.99999978e-03, -2.56672315e-02, -8.50396883e-03
-1.72057189e-04, 2.00524464e+01, 3.37572359e-02, -9.99999978e-03, -2.44998746e-02, -8.64758343e-03
3.88102978e-03, 1.91068878e+01, -9.52282101e-02, -9.99999978e-03, -3.20152976e-02, -6.25052257e-03
-9.43016075e-03, 1.90073738e+01, -6.75144345e-02, -9.99999978e-03, -3.28020230e-02, -6.19255845e-03
-5.64949587e-03, 1.96794853e+01, -3.10172839e-03, -9.99999978e-03, -2.85916198e-02, -7.93300103e-03
-5.76993078e-03, 1.96781788e+01, -3.97525844e-04, -9.99999978e-03, -2.85771340e-02, -7.99305551e-03
-6.14591269e-03, 1.96395340e+01, 1.49448374e-02, -9.99999978e-03, -2.88056582e-02, -8.32238793e-03
7.74310902e-04, 1.92697449e+01, -6.68819994e-02, -9.99999978e-03, -3.15936394e-02, -6.76577818e-03
1.96820311e-03, 1.94882717e+01, 6.58008721e-05, -9.99999978e-03, -3.50000001e-02, -8.00000690e-03
-6.32684492e-03, 1.96747932e+01, 5.07184630e-03, -9.99999978e-03, -2.85196248e-02, -8.12781323e-03
7.70491315e-05, 2.05311890e+01, 7.93677382e-03, -9.99999978e-03, -1.90196633e-02, -8.29174276e-03
1.77527079e-04, 2.05203037e+01, -2.33878791e-02, -9.99999978e-03, -1.91962253e-02, -7.39119202e-03
9.11533367e-04, 2.03969803e+01, -2.68598758e-02, -9.99999978e-03, -2.10670698e-02, -7.29562156e-03
1.02166459e-03, 2.03424644e+01, -1.32337082e-02, -9.99999978e-03, -2.15676054e-02, -7.64123863e-03
-5.83024742e-03, 1.96820278e+01, -1.35437760e-03, -9.99999978e-03, -2.85231005e-02, -7.96996430e-03
-5.82315121e-03, 1.96798096e+01, -5.28510660e-03, -9.99999978e-03, -2.85213627e-02, -7.88474083e-03
-5.08959591e-03, 1.96967945e+01, -1.36282726e-03, -9.99999978e-03, -2.83918530e-02, -7.97018968e-03
-1.72799360e-03, 1.96925201e+01, 2.12493949e-02, -9.99999978e-03, -2.78546494e-02, -8.45831446e-03
-1.03994831e-03, 2.01567135e+01, 4.82168701e-03, -9.99999978e-03, -2.36325972e-02, -8.12133960e-03
2.83962861e-03, 2.00701599e+01, -5.66755328e-03, -9.99999978e-03, -2.44922787e-02, -7.88948778e-03
-2.94377119e-03, 1.94947720e+01, -4.78488766e-02, -9.99999978e-03, -3.02076172e-02, -6.98856404e-03
-4.38762456e-03, 1.95740662e+01, -8.51396285e-03, -9.99999978e-03, -2.94963755e-02, -7.82361627e-03
-2.86598550e-03, 1.98320618e+01, 6.91968203e-03, -9.99999978e-03, -2.65880842e-02, -8.09692312e-03
-2.12328043e-04, 2.05331821e+01, 2.72011459e-02, -9.99999978e-03, -1.89667773e-02, -8.83668195e-03
-2.39492301e-03, 2.04597683e+01, 1.43531300e-02, -9.99999978e-03, -2.01551262e-02, -8.37889872e-03
-2.71301344e-03, 1.97042694e+01, -6.13335818e-02, -9.99999978e-03, -2.72289272e-02, -6.73706736e-03
-3.48708965e-03, 1.96002941e+01, -7.20007196e-02, -9.99999978e-03, -2.78795864e-02, -6.45300280e-03
-1.27023319e-03, 1.96293373e+01, -4.98494208e-02, -9.99999978e-03, -2.79229321e-02, -6.90497272e-03
-1.65096018e-03, 1.94727039e+01, -5.34801595e-02, -9.99999978e-03, -3.02912705e-02, -6.86995313e-03
-1.47924013e-03, 1.94816456e+01, -5.03723212e-02, -9.99999978e-03, -3.03938948e-02, -6.94428757e-03
-1.67454942e-03, 1.95041924e+01, -5.58819994e-02, -9.99999978e-03, -2.99090184e-02, -6.80419477e-03
1.11151766e-03, 2.02053413e+01, -2.15751790e-02, -9.99999978e-03, -2.32219733e-02, -7.55675137e-03
-2.83671543e-04, 2.01334305e+01, -2.24353112e-02, -9.99999978e-03, -2.38881353e-02, -7.55846268e-03
2.23516393e-03, 2.03103714e+01, -3.63177396e-02, -9.99999978e-03, -2.18687095e-02, -7.12438300e-03
-2.11073272e-03, 1.95774651e+01, -6.86695799e-02, -9.99999978e-03, -2.81140208e-02, -6.49311300e-03
-1.02746068e-04, 2.05224495e+01, -2.54732538e-02, -9.99999978e-03, -1.91626474e-02, -7.32563529e-03
-5.12373168e-04, 1.95451851e+01, -5.23790643e-02, -9.99999978e-03, -2.92576924e-02, -6.86023617e-03
7.35866954e-04, 2.10464211e+01, 8.10599513e-03, -9.99999978e-03, -5.08483872e-03, -8.62146821e-03
-1.15744339e-03, 2.07778969e+01, -1.99398734e-02, -9.99999978e-03, -1.49015877e-02, -7.29858829e-03
-1.36240839e-03, 2.07932587e+01, -1.97055880e-02, -9.99999978e-03, -1.47037264e-02, -7.31423264e-03
-1.20452896e-03, 2.07700939e+01, -2.19715908e-02, -9.99999978e-03, -1.48758078e-02, -7.18756765e-03
1.53610669e-03, 2.10107174e+01, -4.52475250e-03, -9.99999978e-03, -6.53310167e-03, -7.27721676e-03
9.67354048e-04, 2.10177956e+01, -5.65328170e-04, -9.99999978e-03, -6.50919508e-03, -7.65299890e-03
1.19472039e-03, 2.10096951e+01, -3.42206680e-03, -9.99999978e-03, -6.63458183e-03, -7.36487843e-03
-8.57135048e-04, 2.07824383e+01, -1.50580341e-02, -9.99999978e-03, -1.50079764e-02, -7.48674944e-03
-1.13438128e-03, 2.07675762e+01, -2.16258820e-02, -9.99999978e-03, -1.49663975e-02, -7.21268496e-03
-1.85407698e-05, 2.09700069e+01, 8.41951463e-03, -9.99999978e-03, -7.46818352e-03, -8.59772321e-03
1.52587716e-03, 2.10249958e+01, -1.94586557e-03, -9.99999978e-03, -4.67730360e-03, -7.53621385e-03
1.15372171e-03, 2.10503750e+01, 7.09435903e-03, -9.99999978e-03, -4.68791276e-03, -8.57520290e-03
1.44460215e-03, 2.10344143e+01, -1.22928713e-03, -9.99999978e-03, -5.38726384e-03, -7.73567334e-03
1.68848247e-03, 2.10147152e+01, -6.15788018e-03, -9.99999978e-03, -4.82012518e-03, -7.07653072e-03
